,Dataset Name,Model,Student-T-test,KL divergence,PropensityScore,PredictRealOrSyn,Log Cluster Metric,Feature Correlations Difference,Cross-validation,F-1 score,Geometric Mean,Feature-consistency,EuclideanDistance_Mean,EuclideanDistance_Std,HausdorffDistance,CosineSimilarity
10,T2DM,convexCTABGAN,0.06919031088127603,0.026799418763655304,0.08685416046498148,0.5770498392590466,-7.719171739305902,0.04610762425236866,0.6367969836351455,0.023412326222537916,0.023390031822320523,0.0152636385251444,8.469,1.5087,10.5658,0.0008
11,T2DM,TabDDPM,0.34622116014975557,0.006947521157088058,0.08038002241601892,0.5522136222434504,-8.934280189134563,0.017778627744837676,0.005786176918797126,0.014871665986534777,0.02042484065628869,0.005041462712842735,8.3942,1.8809,7.1346,0.0016
12,IndianLiverPatients,NextConvGeN,0.509053245899266,0.0003125535109438802,0.046442495474163174,0.46971041157681437,-7.691428452619338,0.03282018249850864,0.04537974683544288,0.00845050902854369,0.0020214545765670083,0.03126191205375016,4.2326,2.0212,3.9894,0.0131
13,IndianLiverPatients,CTGAN,0.10904420917185925,0.032904180033719185,0.19980804631238952,0.782356054974763,-4.353779588214431,0.17335879870029824,0.45196202531645574,0.1935719054330433,0.19706444941749718,0.06026538054413115,4.3606,1.7278,5.785,0.0071
14,IndianLiverPatients,convexCTGAN,0.1203530245244466,0.018554626064459553,0.24438954624320167,0.763808164310537,-6.181396175119546,0.15440426266863516,0.47952531645569624,0.0911385906728538,0.13029444103942828,0.05971974799456525,4.3592,1.7312,5.4184,0.0073
15,IndianLiverPatients,CTABGAN,0.00021879407656694402,0.07553942697091807,0.25406483334133,0.8152861424338121,-2.1574031244495058,,0.5631645569620254,0.03275156216332688,0.033734295746614594,0.05434578129536023,4.3413,1.4674,3.7611,0.0031
16,IndianLiverPatients,convexCTABGAN,0.1971833139617995,0.060216650247825854,0.2559444547490102,0.7950500194645359,-2.5993528877829357,,0.603481012658228,0.058523050948514274,0.06461768517616585,0.04535003508264963,4.3374,1.4789,3.7921,0.0029
17,IndianLiverPatients,TabDDPM,0.5007469708420189,0.00021807321076162175,0.040646897931451195,0.5264217717233166,-6.689999999039744,0.08302572867772749,0.042879746835443044,0.015725257714421778,0.007493115597451652,0.01866265786161834,4.2103,2.0672,2.6885,0.0172
18,HeartDisease,NextConvGeN,0.018638561694920976,0.014766783301958512,0.10578957237187094,0.5443094827877436,-2.067299489174541,0.28480953984223434,0.02369878183831664,0.6233900028542886,0.6229927832041555,0.03576682701904366,5.1625,1.1614,4.6105,0.001
19,HeartDisease,CTGAN,0.04280943148619091,0.01051760553351898,0.3827488589838496,0.8969888235269625,-3.824672077208312,0.10231192074207086,0.568327796234773,0.1764647726387519,0.16970142778922193,0.08903178599684586,5.1933,1.0145,5.8089,0.0012
20,HeartDisease,convexCTGAN,0.12829304628404956,0.036771595801565304,0.25767063079982455,0.7098297177583798,-4.747209864960989,0.09153040637756502,0.5739756367663345,0.2373843754172095,0.2416029384888066,0.08254672191416386,5.1998,0.981,4.5357,0.0011
21,HeartDisease,CTABGAN,0.16575650356445598,0.2226791649543516,0.35831098311273224,0.8381002126370435,-2.126834592512025,0.10246174952999301,0.5782945736434109,0.15628893597912538,0.13919650568881092,0.13236161848747752,5.2168,0.886,4.1693,0.0
22,HeartDisease,convexCTABGAN,0.0018277630199854734,0.19885811010642562,0.36702691475155563,0.8565041663201421,-1.938929142763096,0.09108170850118623,0.5496124031007752,0.16842480545353303,0.1386266642364246,0.08326472643912057,5.2139,0.9027,4.4752,0.0001
23,HeartDisease,TabDDPM,0.7982958310485511,0.002454850327903835,0.06149912426976623,0.40383342057310223,-9.027342191953526,0.03517750096413211,0.03333333333333344,0.1235067964228587,0.13283257248981106,0.041434356008855984,5.1615,1.1659,2.9389,0.0016
24,PimaIndianDiabetes,NextConvGeN,0.6540488109637701,0.0,0.028336125977714705,0.473556351346042,-10.630480140471942,0.038821743604337836,0.009241952232606376,0.0,0.0,0.06275460656863172,4.0181,1.3619,2.5609,0.0048
25,PimaIndianDiabetes,CTGAN,0.03916193860163103,0.0195894133226476,0.22302891898896993,0.725170863710394,-3.7056791796993704,0.35973163281428594,0.823104880581516,0.021563209096450237,0.028199722622455112,0.12029945570468628,4.0657,1.2125,5.595,0.0026
26,PimaIndianDiabetes,convexCTGAN,0.4497072694065349,0.0,0.10299159260614357,0.612769276028053,-5.497779664244039,0.24429725664109425,0.6368812737971615,0.0583882564883661,0.06202401304384754,0.12438879393797567,4.0743,1.1831,3.8271,0.0025
27,PimaIndianDiabetes,CTABGAN,0.1164815897651884,0.25886612265281067,0.32292351688201415,0.8297737916013391,-2.446981067996788,0.36739593535273135,0.8231221876081689,0.02911747449562576,0.037021907121369595,0.12045547776232804,4.1107,1.0497,3.1169,-0.0003
28,PimaIndianDiabetes,convexCTABGAN,0.001149215234444743,0.19113750001091448,0.28897922013985594,0.8039443098524582,-3.1033931572372495,0.36290938791314786,0.8155590169608861,0.03295863800065481,0.028936158481850632,0.10741242034602583,4.1058,1.0688,3.2801,0.0006
29,PimaIndianDiabetes,TabDDPM,0.07867978176862736,0.0,0.1937471570655532,0.7131115255686277,-2.0996697496533963,0.32229885015387094,0.2494980962270681,0.08016071491128449,0.08776266665292244,0.11085029344853711,4.0661,1.2112,4.2407,0.0044
30,HeartFailure,NextConvGeN,0.06806590874239846,0.011216649119124013,0.055389448121088695,0.6844591281305277,-2.0663787877173125,0.24077594328785895,0.08629500580720095,0.0,0.0,0.03884190559027279,4.937,1.2752,3.8693,0.0001
31,HeartFailure,CTGAN,0.1307778981695066,0.004411930094714436,0.20576755712482211,0.7070984542987052,-12.066566284778583,0.05226728710161096,0.5314750290360047,0.20159840159840156,0.19399939561409357,0.06688814779422943,4.9485,1.2296,5.9455,0.0011
32,HeartFailure,convexCTGAN,0.011686299175587929,0.012409292804793642,0.15022319648170368,0.754647612746718,-2.112698143924376,0.0506192205357002,0.5066202090592336,0.0,0.0,0.07405634738819022,4.9634,1.1683,5.181,0.0009
33,HeartFailure,CTABGAN,0.17397151987061346,0.042319032891119435,0.23569290502618803,0.7965920643349186,-2.3125598425865053,0.05808972052297921,0.5459930313588851,0.030147630147630167,0.02231267870397924,0.07441456023484978,4.998,1.0101,3.7682,0.0003
34,HeartFailure,convexCTABGAN,0.007932342034553239,0.03362793955935917,0.2611327882423694,0.8090563869087568,-1.8830239972682234,0.059274257926142805,0.5022067363530779,0.19697397965114496,0.18831200727393416,0.07374450239726058,4.9957,1.0211,3.7617,0.0002
35,HeartFailure,TabDDPM,0.08652716473595125,0.017273326499148114,0.16154241143041745,0.6821917436283892,-2.038428549778986,0.18854589625056636,0.16260162601626027,0.0,0.0,0.05046255400587945,4.9747,1.1191,3.6044,0.0017
36,StudentsMentalHealth,NextConvGeN,0.5664789866864461,0.0171735999240077,0.0713773188110067,0.3828113553113553,-21.416413017506358,0.08514516176444771,0.04285714285714293,0.34204374892350087,0.34746418468481793,0.01644885836025999,4.4587,1.4559,3.1175,0.0128
37,StudentsMentalHealth,CTGAN,0.3668585146538818,0.009071062685074498,0.2024921071191062,0.6368859082094376,-6.0989178178267816,0.08377458853606091,0.4285714285714286,0.3611792893875643,0.341581462090263,0.07665733452913077,4.5578,1.1073,4.1464,0.0042
38,StudentsMentalHealth,convexCTGAN,0.3260889677677993,0.01142288953251559,0.1013435338812817,0.5014355742296919,-5.349928285886417,0.07898961780465678,0.4857142857142857,0.12908123511209063,0.11016165188664234,0.10480059783682975,4.5408,1.1752,3.9434,0.0042
39,StudentsMentalHealth,CTABGAN,0.10466363362177454,0.1294763578182723,0.2724025970139734,0.7543986568986568,-3.7936277040406465,0.0525593078060171,0.2857142857142858,0.14998216301537887,0.15191262373060593,0.10042136112495421,4.5885,0.9723,4.0715,0.0007
40,StudentsMentalHealth,convexCTABGAN,0.007178106332018437,0.16774904761771509,0.2788497964549828,0.7708791208791209,-3.209074540544748,0.06409049402776257,0.3571428571428572,0.2271264747133075,0.21077457356249546,0.12050518844036226,4.5901,0.965,3.7822,0.0003
41,StudentsMentalHealth,TabDDPM,0.713424324392119,0.010233349813865858,0.07862651264670503,0.4300990675990676,-6.418369528473603,0.08538136822151224,0.04285714285714293,0.0,0.0,0.031046054839929393,4.4551,1.4671,2.6133,0.0135
42,Migraine,NextConvGeN,0.7469252533827275,0.004341237541164155,0.05667135746828884,0.4261370973559817,-7.85480182218151,0.013096994742561631,0.06081277213352698,0.06654435653403662,0.05929787727628562,0.0243147496126891,5.3803,2.6557,3.6838,0.0208
43,Migraine,CTGAN,1.303101572574777e-26,0.010812203881476187,0.21877051688188143,0.7358988856966857,-5.206640023293634,0.023819367678602075,0.4486937590711175,0.15421273772666963,0.17518088709334928,0.05206012106768272,5.6391,2.4901,9.9322,0.0096
44,Migraine,convexCTGAN,1.6470555515428232e-15,0.016141305110975238,0.17910742586931888,0.6645442792501616,-5.792231749147862,0.02410036531277198,0.5401306240928883,0.18621947024423804,0.19005658104624307,0.04993600421714697,5.7149,2.3108,9.1734,0.0111
45,Migraine,CTABGAN,1.4152102129223766e-32,0.344994691235939,0.45821987828579824,0.9773361359321404,-1.6025484586794903,0.026355960833124095,0.44883889695210444,0.2708978328173374,0.26877664434455845,0.05589486610318695,5.8839,1.8383,4.6454,0.0001
46,Migraine,convexCTABGAN,2.618555618834491e-23,0.3370618609074153,0.455321294085765,0.9738354182915782,-1.6188758286251004,0.026257271861803454,0.4793178519593614,0.26038765787538243,0.250729877206396,0.05516637693825173,5.8831,1.841,4.7367,0.0001
47,Migraine,TabDDPM,0.9834897970706801,0.004795200421813999,0.05568002108618955,0.4463525826222628,-7.302240162658795,0.009649059352083458,0.034397677793904236,0.11762475526364014,0.11119261844695368,0.03310574692807446,5.3977,2.8044,4.8507,0.0217
48,Stroke,NextConvGeN,0.8568983830618508,0.0007016442224360637,0.028330880684620155,0.5005099772603674,-11.299680387791392,0.03391320133711398,0.015720524017467263,0.02356206159055389,0.022095612186170996,0.01619745185104935,4.4747,1.406,3.0488,0.0057
49,Stroke,CTGAN,0.2884140608310294,0.0140495331256013,0.08903532206878435,0.5778553341354101,-7.1099379506846265,0.051388607825976915,0.3499272197962153,0.006616792163492473,0.007737612475128816,0.06858610431165417,4.4811,1.3854,4.2406,0.0067
50,Stroke,convexCTGAN,0.2642130804364004,0.017198079562823414,0.09912867078354355,0.5858382793375527,-7.411829977197363,0.05378992363395528,0.10713245997088783,0.06525770101903997,0.074448302346947,0.04713467518072247,4.4976,1.3311,3.9313,0.0053
51,Stroke,CTABGAN,8.464177379898424e-05,0.1496461604155061,0.28681569726313244,0.8278116924513764,-5.1840702565733805,0.10661320073680895,0.6756914119359534,0.11110593736637288,0.11867929330089778,0.07136369341184226,4.5721,1.0468,3.421,0.0009
52,Stroke,convexCTABGAN,6.670215516202422e-07,0.025974607279652458,0.09448120371394941,0.6185255569495682,-5.858496334083598,0.10365458979055113,0.6710334788937409,0.06525770101903997,0.074448302346947,0.07217939746410425,4.5305,1.2142,4.5624,0.0041
53,Stroke,TabDDPM,0.6937348485337217,0.00031595044191377755,0.015523731766166645,0.4612378162337872,-9.514228014734115,0.007711814510970756,0.006113537117903967,0.006616792163492473,0.007737612475128816,0.016091278397214703,4.4798,1.3897,2.2393,0.0056
54,LiverCirrhosis,NextConvGeN,0.0006297128330914196,0.008830964935800663,0.05313056465308728,0.6423402580507844,-2.0649254497484755,0.2557981399726911,0.017241379310344862,0.13247863247863256,0.12564177603544324,0.0174228892522578,5.8979,1.793,5.1801,0.0043
55,LiverCirrhosis,CTGAN,0.07858151554970515,0.013420095791565672,0.19031378762449083,0.7164020169319204,-5.026040724852292,0.13498404074088508,0.7533606078316775,0.4026958353184365,0.41680471534911284,0.05817084674954451,5.9796,1.498,7.2506,0.0031
56,LiverCirrhosis,convexCTGAN,0.13487093364487557,0.022363000594119553,0.20741869345536895,0.7269379414114955,-5.9748869215318825,0.1258984729305606,0.729573348918761,0.32304881265920216,0.31940724622194683,0.06007165475622389,5.9753,1.5151,6.3282,0.0033
57,LiverCirrhosis,CTABGAN,0.07300228766750715,0.21472710514771426,0.26727377245665734,0.749627596681951,-2.0205556710663086,0.13256563755594103,0.7500876680303916,0.3873168034262258,0.3864542086373406,0.05901392184009794,6.0305,1.2778,4.9642,0.0006
58,LiverCirrhosis,convexCTABGAN,0.08305477937046554,0.1939410510176418,0.2002002175769068,0.7279957529333397,-1.9968016870331369,0.12617061148838493,0.753594389246055,0.3650270364556078,0.35948815780659876,0.05630630651604962,6.0268,1.295,4.8611,0.0003
59,LiverCirrhosis,TabDDPM,0.06413151882183947,0.0829084537751519,0.4529860204293986,0.956899716993284,-1.9805117429649743,0.28904290275517563,0.6336060783167738,0.2123346615410107,0.21222000725436002,0.05778808682065674,5.9456,1.6278,14.9633,0.0025
60,LungCancer,NextConvGeN,0.7537349041223654,0.0020558512681149842,0.06558297012953174,0.3973190075202459,-11.871857959515353,0.006893092794544182,0.0049932523616733615,0.0,0.0,0.029306182602774837,5.5583,1.0513,2.9564,0.0002
61,LungCancer,CTGAN,3.886324500955606e-11,0.013450485352266886,0.19051744011157704,0.6648490646160324,-6.770653938560504,0.015355934979003649,0.7496626180836706,0.0331135066582118,0.037721316141723374,0.06973647625344817,5.6015,0.7896,4.3207,0.0001
62,LungCancer,convexCTGAN,2.6853867295362385e-10,0.021247428160350534,0.21516241724277732,0.6557320309293994,-5.711058478351328,0.0157433424895423,0.6295546558704453,0.0,0.0,0.0654002733990188,5.5972,0.8191,5.0553,0.0001
63,LungCancer,CTABGAN,0.5734504055151135,0.014204033117474441,0.1334280786412642,0.5918416574618623,-10.513688566450416,0.015605244767544641,0.6820512820512821,0.14441299030709306,0.15155476705512516,0.0804007494898873,5.6011,0.7919,4.4005,0.0
64,LungCancer,convexCTABGAN,0.0035862450591453332,0.01619151076050684,0.16436485055959843,0.5821810469499814,-11.90055265348357,0.01532822647086542,0.6928475033738191,0.0331135066582118,0.037721316141723374,0.06296658391068596,5.6034,0.776,4.416,-0.0
65,LungCancer,TabDDPM,0.9711415228464113,0.004909970248639079,0.0847054302804362,0.4924967715211618,-8.312556321110055,0.011526291207530463,0.00013495276653174848,0.0,0.0,0.031105354101933446,5.5557,1.065,3.3957,0.0003
66,ContraceptiveMethods,NextConvGeN,5.827558452607125e-15,0.004006852937538826,0.07084891014098837,0.5478726581354698,-15.02007768259136,0.007005697975627199,0.004984924623115505,0.02846061247520132,0.0444602441631258,0.017334308645738927,4.2817,1.2911,3.744,0.0061
67,ContraceptiveMethods,CTGAN,7.000547048607904e-25,0.007304150437503872,0.11826409686659504,0.5937825837078266,-5.738974455239869,0.028192367953427794,0.4833969849246231,0.031550288873173155,0.03561208987747361,0.05130124561167965,4.3341,1.1026,3.5426,0.0041
68,ContraceptiveMethods,convexCTGAN,3.741980468552998e-29,0.038558102519554396,0.13684054724530792,0.6372971802878018,-7.117907246598365,0.02813220368261682,0.25075879396984924,0.02846061247520132,0.0444602441631258,0.04692966991478101,4.294,1.2495,4.6225,0.0063
69,ContraceptiveMethods,CTABGAN,3.783960733818098e-27,0.24154233057717858,0.34316471347991795,0.8456272351344939,-2.2519166428681254,0.029433912904740584,0.46841206030150745,0.09410325675183084,0.10775654224134384,0.05158189537682239,4.3667,0.9654,3.2522,0.0003
70,ContraceptiveMethods,convexCTABGAN,1.7763186027221503e-21,0.15489774850152488,0.30362887239651337,0.8221181086527152,-2.8977697158536375,0.02926012281396753,0.49444723618090447,0.0950936966236563,0.10896475788049764,0.057847510703964135,4.3618,0.9874,3.6236,0.0007
71,ContraceptiveMethods,TabDDPM,0.7279896007275463,0.0029671249880666045,0.03179537717186368,0.4652833859769256,-7.095391838186511,0.005917258635842397,0.012060301507537785,0.02846061247520132,0.0444602441631258,0.0095624105265217,4.2686,1.334,1.4696,0.0068
