WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
33.80864712830456,4,4,3,2,1,1,0,3,2
32.69582439122135,3,4,4,2,1,1,0,1,1
27.957532352252922,4,4,3,4,1,1,0,2,2
36.227216287822884,4,4,4,4,0,0,0,1,1
41.34563865919166,3,3,3,9,1,0,0,3,2
45.83931139852625,4,4,4,4,0,1,0,1,2
45.359710759907415,2,2,4,5,1,1,0,2,2
47.93651819863761,1,1,4,7,1,1,0,2,0
23.899859301866485,2,3,3,5,1,1,0,3,2
46.764379014786236,2,2,2,7,1,1,0,2,0
43.62647456336967,4,4,3,4,1,0,0,2,1
33.0,4,4,4,2,1,0,0,1,2
35.075348184282646,1,2,4,0,1,0,0,4,0
47.059264152049316,1,2,2,7,1,0,0,3,0
21.901588747493093,3,4,4,0,1,0,0,3,0
30.80968760314471,2,3,3,5,1,0,0,2,2
25.998762147250776,3,4,3,2,1,1,0,3,2
27.97391001126698,2,2,4,1,1,1,0,2,0
43.95003170683333,4,4,2,7,1,1,0,3,1
29.0,4,4,3,3,1,0,0,3,1
30.122960298209925,2,3,1,3,1,1,0,3,0
36.0,4,4,4,1,1,1,0,1,0
31.887675807398104,3,4,4,4,1,1,0,1,0
26.0,3,4,3,3,1,1,0,3,2
33.0,4,4,3,2,0,0,0,1,2
26.97703307620667,2,4,3,1,1,1,0,3,2
31.13352452422253,3,3,3,2,1,0,0,3,1
19.463447502412873,4,4,3,0,1,1,0,3,0
33.78494972968636,3,4,4,3,0,1,0,1,1
42.49214651726317,1,1,2,0,1,1,0,3,0
21.092044321164888,2,4,2,3,1,1,0,3,0
29.0,4,4,4,3,1,1,0,1,2
42.982506219854656,4,4,4,1,1,1,0,1,0
23.103381290337637,4,4,4,2,1,1,0,1,0
26.98596890241127,3,4,3,4,1,1,0,3,2
29.61801824516322,3,2,3,3,1,1,0,3,2
26.8600552244972,4,4,3,4,1,1,0,3,2
44.50379859341378,1,4,2,9,1,1,0,1,0
41.6338802364516,4,4,4,5,1,1,0,1,2
39.12762098561092,4,4,4,4,1,1,0,1,2
43.902540736328476,4,4,3,4,0,1,0,2,2
41.00326290031615,1,4,4,5,1,0,0,2,2
26.0,4,4,4,3,1,1,0,3,2
25.0,3,3,2,3,1,1,0,3,2
22.009725883086432,2,2,1,2,1,1,0,3,0
26.0,4,4,3,1,1,0,0,2,1
37.01065688117996,3,3,2,11,1,1,0,1,2
43.67025679330633,1,2,1,2,1,1,0,3,0
24.058511233252112,2,3,3,5,1,1,0,3,2
43.629574317837864,4,4,4,5,1,1,0,1,2
46.805627633195115,1,2,3,2,1,0,0,1,0
41.934382797085796,3,4,2,10,1,0,0,3,0
47.13484278488461,4,4,4,4,1,1,0,1,0
41.37058791257816,4,4,4,2,1,0,0,1,0
21.099243580048565,4,4,3,1,1,1,0,2,2
42.97329820067087,2,2,2,1,1,0,0,3,0
36.0,4,4,4,6,1,1,0,1,2
23.077052189641872,3,2,2,0,1,1,0,2,0
46.78620331084713,2,4,2,2,1,1,1,3,0
18.046448381956697,3,4,1,1,1,1,0,3,0
30.22960928235746,1,3,4,1,1,1,0,3,0
33.44592515338125,4,4,4,3,1,1,0,1,1
42.88537750805666,3,3,3,8,1,1,0,1,2
23.967996913812826,2,4,4,1,1,0,0,4,0
40.052364072726284,1,1,2,0,1,1,0,3,0
23.928848901848824,1,2,2,3,1,1,0,3,2
29.0,1,3,3,5,1,1,0,3,2
22.026278519484745,4,4,3,2,1,1,0,1,0
41.01455688156059,1,3,4,3,1,0,0,2,0
43.79745235667539,3,4,4,5,1,0,0,1,2
35.19495532399211,3,4,2,3,1,1,0,2,1
45.98619306628985,4,3,4,5,1,1,0,1,1
31.741414241857484,4,4,4,3,0,1,0,2,1
23.463239459191364,4,4,4,1,1,1,0,3,1
35.20567920395686,4,4,4,5,1,1,0,2,1
20.667004714378162,3,4,3,1,1,1,0,2,0
35.169409068444054,4,4,4,3,1,1,0,1,0
43.91694309366565,4,4,4,3,1,1,0,1,2
36.0,1,4,2,2,1,1,0,2,0
29.0,3,4,3,4,1,0,0,1,0
28.817895804440976,4,4,4,3,1,0,0,1,2
39.84058317668446,4,4,4,3,1,1,0,3,0
43.161158343286154,2,3,3,6,1,0,0,3,0
41.97721453042716,2,4,3,5,0,1,0,2,1
42.813475917438524,1,3,2,5,1,0,0,3,0
29.0,4,4,3,3,1,0,0,3,1
29.0,3,4,3,4,1,0,0,1,0
49.0,3,3,4,11,1,1,0,1,1
33.0,3,3,4,6,1,1,0,3,1
26.0,2,4,4,2,1,1,0,1,1
24.120317465495017,3,4,4,3,1,1,0,1,2
20.881599220223418,4,4,4,1,0,1,0,2,2
33.0,4,4,4,5,1,1,0,1,2
36.0,4,4,4,3,0,0,0,2,2
25.0,3,3,2,3,1,1,0,3,2
25.196103720735657,2,4,3,3,1,1,0,3,2
32.118535461611046,2,2,1,8,1,1,0,2,2
26.0,4,4,3,1,1,0,0,2,1
36.0,2,2,2,7,1,0,1,2,2
27.042900389606643,3,3,3,1,1,0,0,3,2
46.159779880626346,1,4,4,8,1,1,1,1,0
32.217760382152775,1,3,3,4,1,1,0,3,2
29.59306520843186,4,4,4,4,1,1,0,2,0
34.88890359896624,3,4,4,4,1,1,0,1,2
26.0,3,3,3,3,1,1,0,3,2
33.0,4,4,3,2,0,0,0,1,1
32.54464552317114,2,2,3,6,1,1,0,2,2
33.0,4,4,3,0,1,0,0,3,0
35.89493208895316,4,4,4,6,1,1,0,1,2
22.05790853138214,3,4,3,2,1,1,0,2,0
30.331632707639613,4,4,4,2,1,1,0,1,2
33.0,2,4,4,3,1,1,0,2,2
26.0,2,4,3,2,1,1,0,1,1
41.081047607949465,3,3,4,5,1,1,0,1,1
48.99999623825012,3,4,4,6,1,1,0,1,0
40.20611898311605,4,4,4,4,1,1,0,1,1
26.0,1,2,2,3,1,0,0,3,2
26.0,2,4,3,2,1,1,0,1,1
40.04533964840842,1,2,2,2,1,1,1,2,0
36.0,4,4,4,4,0,1,0,1,1
26.0,4,4,3,1,1,0,0,2,1
18.55517710220149,2,3,3,1,1,1,0,2,0
39.52293333259539,4,4,3,5,1,1,0,1,1
39.31657989515983,4,4,4,2,0,1,0,3,2
20.913069959910228,1,3,4,0,1,0,1,3,0
33.0,2,2,3,7,1,0,0,2,2
28.69585325459355,3,4,3,2,1,1,0,1,0
20.023228031973563,4,4,4,1,1,1,0,1,0
37.512058909977895,2,4,4,2,1,0,0,2,0
22.952431268444556,4,4,3,1,1,0,0,3,0
31.9106722967205,3,2,3,5,1,1,0,3,2
31.879383186907788,2,3,3,1,1,1,0,3,0
36.0,4,4,3,3,1,1,0,3,1
32.09008117668287,4,4,3,2,1,0,0,1,2
22.083843501527106,3,3,3,3,1,1,0,3,2
37.77783600120101,2,4,2,5,0,1,0,2,0
42.30272710585773,3,3,4,4,1,1,0,2,0
38.298880671609474,4,4,4,4,0,0,0,2,1
21.758212381663284,1,2,4,0,1,1,0,2,0
27.207422493693155,4,4,2,1,1,1,0,1,0
28.291510775215375,4,4,4,2,0,1,0,2,2
34.81047957144381,2,4,2,4,0,1,0,3,1
36.0,4,3,2,3,1,0,0,3,0
23.984521891267356,2,3,1,2,1,1,0,2,2
29.0,4,4,4,1,0,0,0,2,1
25.0,3,2,2,2,1,1,0,3,0
30.749265100130522,1,2,3,4,1,1,0,3,2
29.0,1,2,2,5,1,0,0,1,2
22.050136594734454,4,4,3,1,1,1,0,3,2
46.913484336874454,4,3,3,4,1,1,0,1,2
23.758780309697507,4,4,2,1,1,1,0,3,1
49.0,3,3,4,11,1,1,0,1,1
40.11681306614032,3,3,2,3,1,1,0,3,0
44.80409856387653,2,2,1,7,1,1,1,3,0
28.06676957929522,3,3,3,2,0,1,0,2,2
28.93291028146152,4,4,4,2,1,1,0,1,1
34.21560675737187,3,4,4,4,1,1,0,1,2
26.0,2,2,1,3,1,1,0,2,0
21.993369693784388,4,4,3,1,1,1,0,3,2
40.8306006179485,4,4,3,3,1,0,0,2,1
22.812614424564586,4,4,4,1,1,0,0,3,0
49.0,4,4,4,4,1,1,0,3,0
39.432706472742744,1,2,1,2,1,1,1,3,0
37.41703445749724,4,4,4,4,1,1,0,1,1
31.94087088035484,4,3,4,3,1,1,0,2,2
33.0,3,3,4,8,1,1,0,3,2
33.91582637364297,4,4,4,2,0,1,0,1,0
34.04572036380801,2,3,2,3,1,0,0,3,0
39.68741980982467,3,4,3,8,1,1,0,3,0
30.026178430826853,4,4,2,1,1,0,0,3,2
30.490872538767924,4,4,3,0,1,0,0,3,0
43.94308984046779,3,4,4,3,1,1,0,1,0
48.07776500683901,3,4,3,8,1,1,0,3,0
25.0,4,4,4,0,0,1,0,2,0
36.0,4,4,4,3,1,1,0,1,2
23.014215265290062,4,4,4,1,1,0,0,2,0
48.999995980757184,2,3,2,0,1,1,0,1,0
18.1498472333519,3,3,2,1,1,1,0,2,2
23.949396224401347,2,3,1,2,1,1,0,2,2
49.0,4,4,4,6,0,0,0,1,0
32.72519906845838,3,4,4,2,1,1,0,1,1
43.754543970481464,4,2,3,8,1,1,0,3,0
41.255886465936804,3,4,4,3,0,1,0,2,1
36.35749648869014,3,2,2,6,1,1,0,3,1
34.729467487558544,2,3,3,5,1,1,0,3,2
40.7837480169837,2,3,3,1,1,0,0,2,0
26.0,2,3,4,1,1,0,1,3,0
26.0,1,2,2,3,1,0,0,3,2
35.485019332552426,4,4,4,5,1,1,0,1,0
44.97257121213936,4,4,4,3,1,1,0,1,2
19.1199517329917,4,4,4,1,1,1,0,2,2
37.1730500141911,2,3,4,6,1,1,0,3,2
39.124904347353436,1,2,3,8,1,1,1,3,0
29.0,3,4,3,3,1,1,0,1,1
44.05268771387345,3,4,4,5,1,0,0,1,2
25.0,3,3,1,3,1,1,0,2,2
29.570659579577104,3,3,4,5,1,0,0,3,0
36.93883610436421,3,4,4,0,1,1,0,3,0
29.473749518846347,4,4,4,2,1,1,0,1,1
29.0,4,4,4,1,1,0,0,2,1
27.658233065067307,2,1,3,2,1,0,0,3,1
25.0,4,4,3,2,0,1,0,1,1
33.975285643803204,4,4,3,2,1,1,0,3,2
33.0,4,4,3,2,0,0,0,1,2
25.0,3,3,1,1,1,1,0,3,0
30.192061678284823,2,4,4,0,1,0,0,3,0
33.0,4,4,3,0,1,0,0,3,0
36.930195118191065,3,4,1,7,1,1,0,2,0
23.833001462264583,3,4,2,2,1,1,0,2,0
29.85121256062821,4,4,4,0,1,0,0,1,0
47.022594854314164,1,2,3,2,1,0,0,1,0
26.0,4,4,3,2,1,1,0,3,2
24.009773206818828,2,2,1,3,1,0,0,2,0
33.22440867101879,4,4,3,2,1,1,0,3,2
27.72957324454396,3,4,4,5,1,1,0,2,2
35.29196803136276,4,4,4,5,1,1,0,2,1
21.937695259427905,3,3,4,2,1,1,0,3,0
32.61155109924158,3,4,4,1,0,1,0,2,0
28.47807071936944,4,4,4,3,0,0,0,1,0
38.26568816325333,2,3,4,10,1,1,0,3,0
26.47238046260614,3,4,4,1,1,1,0,3,0
38.603422273413,4,4,3,2,0,1,0,1,2
18.065864674197062,3,4,1,0,1,0,0,3,0
25.0,2,4,3,3,1,1,0,1,2
21.978037511127226,4,4,3,0,1,1,0,1,0
26.0,3,2,4,4,1,1,0,3,2
18.740030141811317,4,4,3,0,1,1,0,3,0
33.0,3,3,3,3,1,1,0,3,2
19.094435471344653,4,4,4,1,1,1,0,2,2
40.930343730656155,4,4,4,4,0,0,0,2,1
38.55267934191026,1,2,3,8,1,1,1,3,0
29.0,3,4,3,4,1,1,0,3,2
32.15275810423505,2,3,3,1,1,1,0,3,0
40.974941336160725,4,4,4,1,1,0,0,1,0
17.912169430659187,3,2,1,1,1,1,0,3,0
38.109855678506,4,4,3,6,1,1,0,3,1
22.9775698213976,3,3,4,1,1,0,0,2,0
46.83318223425815,4,4,3,5,1,1,0,1,2
24.12329985083622,3,3,2,2,1,0,0,3,0
33.0,4,4,3,2,0,0,0,1,1
25.543110520646138,4,4,3,2,1,1,0,3,2
38.95427811801755,2,2,2,5,1,0,1,3,0
18.88398662361995,2,2,2,0,1,1,0,2,0
30.28792957060032,3,4,3,4,1,1,0,3,2
29.0,4,4,4,2,1,1,0,3,1
23.861317484494506,4,4,3,1,1,1,0,3,0
25.0,3,3,2,3,1,1,0,3,2
46.9365288360787,1,1,2,4,1,1,0,2,0
31.168668799341418,4,4,4,3,0,1,0,2,1
25.0,3,1,1,4,1,1,0,3,1
20.008351164146944,4,4,3,2,1,1,0,1,2
29.0,3,4,3,1,0,1,0,2,0
31.044722628428854,4,4,3,3,1,0,0,2,0
20.079388602293797,3,4,3,0,1,1,0,3,0
43.01452622680173,1,2,4,1,1,1,1,3,0
45.86552120775359,2,4,4,6,1,1,0,1,0
29.870834450857622,4,4,4,1,0,1,0,2,2
42.21680539752353,4,4,4,1,1,0,0,1,0
33.0,4,4,3,5,1,1,0,3,2
23.64802372104591,4,4,3,3,1,1,0,3,2
