WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
25.999966,1.9999974,2.9999962,2.9999962,1.9999974,0.9999987,0.9999987,0.0,1.9999974,1.9999974
25.999996,2.9999995,2.9999995,2.9999995,1.9999996,0.9999998,0.9999998,0.0,0.9999998,0.9999998
25.942709,1.9999996,3.0572863,3.0572863,1.9999996,0.9999998,0.9999998,0.0,1.9999996,1.9999996
25.999998,1.9999999,3.9999998,2.9999998,1.9999999,0.99999994,0.99999994,0.0,0.99999994,0.99999994
34.999947,3.999994,3.999994,3.999994,1.999997,0.9999985,0.0,0.0,0.9999985,1.999997
35.999954,3.9999948,3.9999948,3.9999948,2.9999962,0.9999987,0.9999987,0.0,1.9999974,1.9999974
35.999992,3.9999993,3.9999993,3.9999993,1.9999996,0.9999998,0.9999998,0.0,1.9999996,0.9999998
35.942707,3.9999993,3.9999993,3.9999993,2.9999995,0.9999998,0.9999998,0.0,1.9427129,1.9999996
34.999996,3.9999998,3.9999998,3.9999998,1.9999999,0.99999994,0.0,0.0,0.99999994,1.9999999
29.999956,2.9999955,3.999994,2.9999955,2.9999955,0.9999985,0.9999985,0.0,1.999997,1.999997
29.99996,2.9999962,3.9999948,2.9999962,2.9999962,0.9999987,0.9999987,0.0,2.9999962,1.9999974
29.999994,2.9999995,3.9999993,2.9999995,3.9999993,0.9999998,0.9999998,0.0,2.9999995,1.9999996
29.999996,2.9999995,3.9999993,2.9999995,2.9999995,0.9427131,0.9999998,0.0,2.9999995,1.9999996
29.999998,2.9999998,3.9999998,2.9999998,2.9999998,0.99999994,0.99999994,0.0,1.9999999,1.9999999
25.999962,2.9999955,3.999994,2.9999955,1.999997,0.9999985,0.9999985,0.0,0.9999985,1.999997
24.999968,3.9999948,3.9999948,2.9999962,1.9999974,0.0,0.9999987,0.0,0.9999987,0.9999987
23.999996,3.9999993,3.9999993,2.9999995,0.9999998,0.9999998,0.9999998,0.0,0.9999998,1.9999996
24.999996,3.9999993,3.9999993,2.9427128,1.9999996,0.057286754,0.9999998,0.0,0.9999998,1.0572866
25.999998,2.9999998,3.9999998,2.9999998,1.9999999,0.99999994,0.99999994,0.0,0.99999994,1.9999999
35.999947,1.999997,3.999994,3.999994,1.999997,0.9999985,0.0,0.0,1.999997,0.0
35.999954,2.9999962,2.9999962,3.9999948,1.9999974,0.9999987,0.0,0.0,1.9999974,0.0
34.999992,1.9999996,2.9999995,3.9999993,0.0,0.9999998,0.9999998,0.0,1.9999996,0.0
35.828133,2.9427128,2.9999995,3.9999993,1.9427129,0.9999998,0.057286754,0.0,2.0572865,0.0
35.999996,1.9999999,3.9999998,3.9999998,1.9999999,0.99999994,0.0,0.0,1.9999999,0.0
41.99994,2.9999955,1.999997,2.9999955,8.999987,0.9999985,0.9999985,0.0,2.9999955,0.0
41.999947,2.9999962,3.9999948,1.9999974,9.999987,0.9999987,0.0,0.0,2.9999962,0.0
41.999992,2.9999995,2.9999995,2.9999995,9.999998,0.9999998,0.9999998,0.0,2.9999995,0.0
42.057278,2.9999995,3.9999993,2.0572865,9.999998,0.9999998,0.057286754,0.0,2.9999995,0.0
41.999996,2.9999998,1.9999999,2.9999998,8.999999,0.99999994,0.99999994,0.0,2.9999998,0.0
28.999989,3.9999983,3.9999983,2.9999988,0.9999996,0.9999996,0.9999996,0.0,0.9999996,0.0
27.999805,3.999972,3.999972,2.999979,0.999993,0.999993,0.0,0.0,0.999993,0.0
28.99999,1.9999993,2.999999,1.9999993,0.99999964,0.99999964,0.99999964,0.0,0.99999964,0.0
27.999994,3.9999993,3.9999993,2.9999995,0.9999998,0.9999998,0.0,0.0,0.9999998,0.0
28.99999,3.9999988,3.9999988,2.999999,0.9999997,0.9999997,0.9999997,0.0,0.9999997,0.0
24.99999,3.9999983,3.9999983,3.9999983,0.9999996,0.9999996,0.9999996,0.0,0.9999996,0.9999996
23.999832,3.999972,3.999972,3.999972,0.999993,0.999993,0.999993,0.0,0.999993,0.999993
23.999992,3.9999986,3.9999986,3.9999986,0.99999964,0.99999964,0.99999964,0.0,0.99999964,1.9999993
23.999996,3.9999993,3.9999993,3.9999993,0.9999998,0.9999998,0.9999998,0.0,0.9999998,0.9999998
24.999992,3.9999988,3.9999988,3.9999988,0.9999997,0.9999997,0.9999997,0.0,0.9999997,0.9999997
30.999987,3.9999983,3.9999983,1.9999992,1.9999992,0.9999996,0.9999996,0.0,2.9999988,0.0
31.999777,3.999972,3.999972,2.999979,1.999986,0.999993,0.999993,0.0,1.999986,0.0
30.999989,3.9999986,3.9999986,1.9999993,1.9999993,0.99999964,0.99999964,0.0,0.99999964,0.0
31.999994,3.9999993,3.9999993,2.9999995,1.9999996,0.9999998,0.9999998,0.0,1.9999996,0.0
30.99999,3.9999988,3.9999988,1.9999994,1.9999994,0.9999997,0.9999997,0.0,2.999999,0.0
36.999985,2.9999988,2.9999988,1.9999992,5.9999976,0.9999996,0.9999996,0.0,1.9999992,0.0
35.99975,1.999986,2.999979,2.999979,5.999958,0.999993,0.999993,0.0,1.999986,0.0
34.99999,1.9999993,2.999999,2.999999,5.999998,0.99999964,0.99999964,0.0,1.9999993,1.9999993
35.999992,1.9999996,2.9999995,2.9999995,5.999999,0.9999998,0.9999998,0.0,1.9999996,0.0
36.99999,2.999999,2.999999,1.9999994,5.999998,0.9999997,0.9999997,0.0,1.9999994,0.0
29.999987,2.9999988,2.9999988,1.9999992,2.9999988,0.9999996,0.0,0.0,2.9999988,1.9999992
28.999798,3.999972,3.999972,2.999979,2.999979,0.999993,0.0,0.0,2.999979,0.999993
29.999989,2.999999,2.999999,1.9999993,3.9999986,0.99999964,0.0,0.0,1.9999993,1.9999993
28.999994,3.9999993,3.9999993,2.9999995,2.9999995,0.9999998,0.0,0.0,2.9999995,0.9999998
29.99999,2.999999,2.999999,1.9999994,2.999999,0.9999997,0.0,0.0,2.999999,1.9999994
38.999985,2.9999988,2.9999988,3.9999983,0.9999996,0.0,0.9999996,0.0,2.9999988,0.0
39.99972,2.999979,3.999972,3.999972,1.999986,0.0,0.999993,0.0,2.999979,0.999993
37.999985,2.999999,3.9999986,3.9999986,1.9999993,0.0,0.99999964,0.0,1.9999993,0.0
39.999992,2.9999995,3.9999993,3.9999993,1.9999996,0.0,0.9999998,0.0,2.9999995,0.9999998
38.99999,2.999999,2.999999,3.9999988,0.9999997,0.0,0.9999997,0.0,2.999999,0.0
35.999985,3.9999983,3.9999983,3.9999983,3.9999983,0.0,0.9999996,0.0,1.9999992,0.9999996
35.99975,3.999972,3.999972,3.999972,3.999972,0.0,0.0,0.0,0.999993,0.999993
36.99999,3.9999986,3.9999986,3.9999986,4.999998,0.0,0.0,0.0,1.9999993,1.9999993
35.999992,3.9999993,3.9999993,3.9999993,3.9999993,0.0,0.0,0.0,0.9999998,0.9999998
35.99999,3.9999988,3.9999988,3.9999988,3.9999988,0.0,0.9999997,0.0,1.9999994,0.9999997
25.999989,1.9999992,3.9999983,2.9999988,2.9999988,0.9999996,0.9999996,0.0,0.9999996,1.9999992
24.999826,1.999986,3.999972,2.999979,2.999979,0.999993,0.999993,0.0,0.999993,1.999986
25.99999,1.9999993,3.9999986,3.9999986,1.9999993,0.99999964,0.99999964,0.0,0.99999964,0.99999964
24.999996,1.9999996,3.9999993,2.9999995,2.9999995,0.9999998,0.9999998,0.0,0.9999998,1.9999996
25.999992,1.9999994,3.9999988,2.999999,2.999999,0.9999997,0.9999997,0.0,0.9999997,1.9999994
46.99998,2.9999988,3.9999983,2.9999988,10.999995,0.9999996,0.0,0.0,1.9999992,0.9999996
42.9997,2.999979,3.999972,2.999979,9.99993,0.999993,0.999993,0.0,2.999979,0.0
45.999985,3.9999986,3.9999986,2.999999,9.999996,0.99999964,0.99999964,0.0,0.99999964,0.0
42.999992,2.9999995,3.9999993,2.9999995,9.999998,0.9999998,0.9999998,0.0,2.9999995,0.0
46.999985,2.999999,3.9999988,2.999999,10.999997,0.9999997,0.0,0.0,1.9999994,0.9999997
24.99999,2.9999988,2.9999988,3.9999983,0.9999996,0.9999996,0.9999996,0.0,2.9999988,0.0
24.999826,2.999979,1.999986,2.999979,0.999993,0.999993,0.0,0.0,2.999979,0.0
24.99999,2.999999,2.999999,1.9999993,0.99999964,0.99999964,0.99999964,0.0,2.999999,0.0
24.999996,2.9999995,1.9999996,2.9999995,0.9999998,0.9999998,0.0,0.0,2.9999995,0.0
24.999992,2.999999,2.999999,3.9999988,0.9999997,0.9999997,0.9999997,0.0,2.999999,0.0
33.999985,3.9999983,3.9999983,2.9999988,1.9999992,0.9999996,0.0,0.0,0.9999996,0.0
33.999763,3.999972,3.999972,1.999986,1.999986,0.0,0.0,0.0,2.999979,0.999993
33.99999,3.9999986,2.999999,2.999999,0.0,0.0,0.0,0.0,2.999999,0.0
33.999992,3.9999993,3.9999993,1.9999996,1.9999996,0.0,0.0,0.0,2.9999995,0.9999998
33.99999,3.9999988,3.9999988,2.999999,1.9999994,0.9999997,0.0,0.0,0.9999997,0.0
25.999989,3.9999983,3.9999983,3.9999983,1.9999992,0.9999996,0.0,0.0,0.9999996,0.9999996
25.999819,3.999972,3.999972,2.999979,0.999993,0.999993,0.0,0.0,0.999993,0.999993
25.99999,3.9999986,3.9999986,3.9999986,0.99999964,0.99999964,0.0,0.0,0.99999964,0.0
25.999996,3.9999993,3.9999993,2.9999995,0.9999998,0.9999998,0.0,0.0,0.9999998,0.9999998
25.999992,3.9999988,3.9999988,3.9999988,1.9999994,0.9999997,0.0,0.0,0.9999997,0.9999997
40.999985,3.9999983,3.9999983,3.9999983,3.9999983,0.9999996,0.9999996,0.0,0.9999996,0.9999996
40.999714,3.999972,3.999972,2.999979,2.999979,0.999993,0.0,0.0,1.999986,0.999993
41.999985,3.9999986,3.9999986,3.9999986,2.999999,0.99999964,0.0,0.0,0.99999964,0.0
40.999992,3.9999993,3.9999993,2.9999995,2.9999995,0.9999998,0.0,0.0,1.9999996,0.9999998
40.99999,3.9999988,3.9999988,3.9999988,3.9999988,0.9999997,0.9999997,0.0,0.9999997,0.9999997
38.999985,3.9999983,3.9999983,3.9999983,4.999998,0.9999996,0.9999996,0.0,1.9999992,0.9999996
38.99973,2.999979,3.999972,3.999972,5.999958,0.999993,0.999993,0.0,0.999993,0.0
37.999985,2.999999,2.999999,3.9999986,4.999998,0.99999964,0.99999964,0.0,0.99999964,0.0
38.999992,2.9999995,3.9999993,3.9999993,5.999999,0.9999998,0.9999998,0.0,0.9999998,0.0
38.99999,3.9999988,3.9999988,3.9999988,4.9999986,0.9999997,0.9999997,0.0,1.9999994,0.9999997
34.999985,2.9999988,3.9999983,3.9999983,3.9999983,0.9999996,0.9999996,0.0,0.9999996,1.9999992
34.999756,3.999972,3.999972,3.999972,3.999972,0.999993,0.999993,0.0,0.999993,1.999986
34.99999,3.9999986,3.9999986,3.9999986,4.999998,0.99999964,0.99999964,0.0,0.99999964,0.99999964
34.999992,3.9999993,3.9999993,3.9999993,3.9999993,0.9999998,0.9999998,0.0,0.9999998,1.9999996
34.99999,2.999999,3.9999988,3.9999988,3.9999988,0.9999997,0.9999997,0.0,0.9999997,1.9999994
35.999985,1.9999992,3.9999983,3.9999983,10.999995,0.9999996,0.9999996,0.9999996,0.9999996,1.9999992
37.999737,1.999986,1.999986,1.999986,9.99993,0.999993,0.999993,0.0,2.999979,0.0
36.99999,1.9999993,2.999999,2.999999,8.999997,0.99999964,0.99999964,0.0,2.999999,1.9999993
37.999992,1.9999996,1.9999996,1.9999996,9.999998,0.9999998,0.9999998,0.0,2.9999995,0.0
35.99999,1.9999994,3.9999988,3.9999988,10.999997,0.9999997,0.9999997,0.9999997,0.9999997,1.9999994
24.99999,0.9999996,2.9999988,1.9999992,0.9999996,0.9999996,0.9999996,0.0,3.9999983,0.0
24.999826,1.999986,2.999979,1.999986,1.999986,0.999993,0.999993,0.0,2.999979,0.0
25.99999,1.9999993,2.999999,3.9999986,0.99999964,0.99999964,0.0,0.99999964,2.999999,0.0
24.999996,1.9999996,2.9999995,1.9999996,1.9999996,0.9999998,0.9999998,0.0,2.9999995,0.0
24.999992,0.9999997,2.999999,1.9999994,0.9999997,0.9999997,0.9999997,0.0,3.9999988,0.0
44.99998,0.9999996,2.9999988,3.9999983,9.999996,0.9999996,0.9999996,0.0,2.9999988,0.0
44.999687,2.999979,2.999979,2.999979,7.999944,0.999993,0.999993,0.0,1.999986,0.999993
44.999985,1.9999993,1.9999993,2.999999,8.999997,0.99999964,0.99999964,0.0,2.999999,0.99999964
44.999992,2.9999995,2.9999995,2.9999995,7.9999986,0.9999998,0.9999998,0.0,1.9999996,0.9999998
44.999985,0.9999997,2.999999,3.9999988,9.999997,0.9999997,0.9999997,0.0,2.999999,0.0
36.999985,2.9999988,3.9999983,2.9999988,2.9999988,0.9999996,0.9999996,0.0,0.9999996,0.9999996
36.99974,3.999972,3.999972,3.999972,2.999979,0.999993,0.999993,0.0,0.999993,0.999993
36.99999,3.9999986,3.9999986,3.9999986,2.999999,0.99999964,0.99999964,0.0,1.9999993,1.9999993
36.999992,3.9999993,3.9999993,3.9999993,2.9999995,0.9999998,0.9999998,0.0,0.9999998,0.9999998
