WifeAge,WifeEducation,HusbandEducation,StandardOfLiving,NumberOfChildren,WifeReligion,WifeWorking,MediaExposure,HusbandOccupation,ContraceptiveMethod
27.777006,2.0,2.0,1.0,6.0,1.0,1.0,0.0,3.0,2.0
29.999994,2.0,2.0,1.0,6.0,1.0,1.0,0.0,3.0,2.0
46.99997,1.0,2.0,2.0,7.0,1.0,0.0,0.0,3.0,0.0
48.999954,2.0,2.0,1.0,8.0,1.0,0.0,0.0,3.0,0.0
48.999992,1.0,2.0,2.0,5.0,1.0,0.0,1.0,2.0,0.0
47.96399,2.0,2.0,2.0,8.0,1.0,0.0,0.0,2.0,0.0
46.999992,1.0,2.0,2.0,7.0,1.0,0.0,0.0,3.0,0.0
25.999983,4.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
25.999975,4.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0
24.999996,4.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
26.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0
25.999996,4.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
35.999977,2.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0
31.99997,2.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0
35.999992,2.0,1.0,3.0,6.0,1.0,1.0,0.0,2.0,0.0
33.03601,2.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0
35.999992,2.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0
26.999983,2.0,4.0,4.0,4.0,1.0,1.0,0.0,3.0,2.0
26.999973,3.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
26.999994,2.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,2.0
26.999998,3.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
26.999994,2.0,4.0,4.0,4.0,1.0,1.0,0.0,3.0,2.0
33.999977,4.0,4.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0
33.99997,4.0,4.0,4.0,6.0,1.0,1.0,0.0,3.0,1.0
33.999992,4.0,4.0,2.0,6.0,1.0,1.0,0.0,2.0,2.0
34.0,3.0,3.0,4.0,6.0,1.0,1.0,0.0,3.0,1.0
33.999992,4.0,4.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0
31.999979,3.0,4.0,2.0,4.0,1.0,1.0,0.0,3.0,2.0
31.99997,1.0,4.0,2.0,4.0,1.0,1.0,0.0,3.0,2.0
31.999994,3.0,4.0,4.0,5.0,0.0,1.0,0.0,3.0,2.0
31.999998,1.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,2.0
31.999994,3.0,4.0,2.0,4.0,1.0,1.0,0.0,3.0,2.0
26.999983,4.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0
26.999973,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0
26.999994,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
26.999998,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
26.999994,4.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0
28.99998,2.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0
28.999973,3.0,4.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0
28.999994,2.0,3.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0
28.999998,3.0,4.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0
28.999994,2.0,3.0,4.0,5.0,1.0,1.0,0.0,2.0,2.0
29.99998,2.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0
29.999971,4.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0
29.999994,3.0,3.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0
29.999998,4.0,4.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0
29.999994,2.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0
40.999973,4.0,4.0,4.0,5.0,0.0,1.0,0.0,2.0,1.0
37.99996,4.0,4.0,3.0,6.0,1.0,1.0,0.0,3.0,1.0
38.999992,3.0,4.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0
37.999996,4.0,4.0,3.0,6.0,1.0,1.0,0.0,3.0,1.0
40.999992,4.0,4.0,4.0,5.0,0.0,1.0,0.0,2.0,1.0
39.999973,4.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
40.99996,2.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0
41.999992,2.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0
40.48199,2.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0
39.999992,4.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
30.999979,1.0,1.0,2.0,6.0,1.0,1.0,0.0,3.0,0.0
31.99997,3.0,3.0,3.0,7.0,1.0,0.0,0.0,2.0,0.0
29.999994,1.0,1.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0
31.481993,3.0,2.0,3.0,7.0,1.0,0.0,0.0,2.0,0.0
30.999994,1.0,1.0,2.0,6.0,1.0,1.0,0.0,3.0,0.0
47.99997,1.0,1.0,2.0,8.0,1.0,0.0,1.0,2.0,0.0
44.999958,1.0,3.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0
46.999992,1.0,2.0,2.0,7.0,1.0,0.0,0.0,3.0,0.0
46.03601,1.0,3.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0
47.999992,1.0,1.0,2.0,8.0,1.0,0.0,1.0,2.0,0.0
33.99998,3.0,2.0,3.0,8.0,1.0,0.0,1.0,2.0,0.0
35.999985,3.0,4.0,2.0,7.0,1.0,1.0,0.0,2.0,1.0
35.999996,2.0,1.0,1.0,6.0,1.0,1.0,0.0,2.0,1.0
35.361763,3.0,4.0,2.0,7.0,1.0,1.0,0.0,2.0,1.0
33.999992,3.0,2.0,3.0,8.0,1.0,0.0,1.0,2.0,0.0
37.99998,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0
40.99998,4.0,4.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0
42.999996,4.0,4.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0
41.319107,4.0,4.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0
37.999992,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0
23.999987,2.0,2.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999989,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999996,4.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999996,3.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
23.999996,2.0,2.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0
46.999973,1.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0
45.999977,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0
46.999996,4.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0
46.319107,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0
46.999992,1.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0
24.999987,1.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0
24.999989,3.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
24.999996,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
24.999994,3.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0
24.999996,1.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0
20.999989,3.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
20.99999,3.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0
18.999998,2.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
20.999996,3.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0
20.999996,3.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
39.999977,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0
42.99998,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0
41.999996,3.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0
43.319107,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0
39.999992,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0
24.999987,3.0,4.0,4.0,3.0,1.0,0.0,0.0,3.0,2.0
24.999989,3.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,2.0
24.999996,2.0,4.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0
24.999994,3.0,4.0,4.0,3.0,1.0,1.0,0.0,3.0,2.0
24.999996,3.0,4.0,4.0,3.0,1.0,0.0,0.0,3.0,2.0
36.99998,2.0,3.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0
36.99998,3.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0
36.999996,3.0,3.0,2.0,6.0,1.0,1.0,0.0,2.0,0.0
36.999992,3.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0
36.999992,2.0,3.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0
28.999985,3.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0
28.999987,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
28.999996,3.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0
28.999994,3.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
28.999994,3.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0
33.99998,4.0,4.0,4.0,6.0,1.0,1.0,0.0,3.0,1.0
33.999985,3.0,3.0,4.0,6.0,1.0,1.0,0.0,3.0,1.0
33.999996,4.0,4.0,2.0,6.0,1.0,1.0,0.0,2.0,2.0
33.999992,3.0,3.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0
33.999992,4.0,4.0,4.0,6.0,1.0,1.0,0.0,3.0,1.0
48.999973,4.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0
48.999977,1.0,3.0,3.0,0.0,1.0,1.0,1.0,3.0,0.0
38.999996,3.0,4.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0
48.361763,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0
48.999992,4.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0
48.999973,4.0,4.0,2.0,6.0,1.0,1.0,0.0,1.0,0.0
45.999977,2.0,4.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0
45.999996,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0
46.319107,2.0,4.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0
48.999992,4.0,4.0,2.0,6.0,1.0,1.0,0.0,1.0,0.0
24.999987,2.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0
24.999989,2.0,3.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0
24.999996,3.0,1.0,4.0,2.0,1.0,0.0,0.0,3.0,1.0
24.999994,2.0,3.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0
24.999996,2.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,2.0
46.999973,1.0,1.0,3.0,10.0,1.0,1.0,0.0,3.0,1.0
44.999977,3.0,3.0,3.0,8.0,1.0,1.0,0.0,2.0,1.0
46.999996,3.0,4.0,3.0,11.0,1.0,0.0,0.0,2.0,1.0
44.999992,3.0,3.0,3.0,8.0,1.0,1.0,0.0,2.0,1.0
46.999992,1.0,1.0,3.0,10.0,1.0,1.0,0.0,3.0,1.0
24.999987,2.0,4.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0
24.999989,2.0,3.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
24.999996,2.0,4.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0
24.999994,2.0,3.0,3.0,4.0,1.0,1.0,0.0,3.0,2.0
24.999996,2.0,4.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0
24.999987,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0
24.999989,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0
24.999996,4.0,4.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0
24.999994,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0
24.999996,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0
38.99998,3.0,4.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0
37.99998,4.0,4.0,3.0,6.0,1.0,0.0,0.0,3.0,1.0
37.999996,4.0,4.0,3.0,6.0,1.0,1.0,0.0,3.0,1.0
38.957336,4.0,4.0,3.0,6.0,1.0,0.0,0.0,3.0,1.0
38.999992,3.0,4.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0
22.999989,4.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0
22.999989,4.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0
22.999998,3.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,0.0
22.999996,4.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0
22.999996,4.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0
27.999985,4.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
27.999987,3.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0
27.999996,3.0,4.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0
27.999992,3.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0
27.999994,4.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
24.999987,3.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,1.0
25.999989,2.0,2.0,4.0,4.0,1.0,1.0,0.0,3.0,1.0
25.999996,3.0,4.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0
25.68088,2.0,2.0,4.0,4.0,1.0,1.0,0.0,3.0,1.0
24.999996,3.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,1.0
43.999977,3.0,4.0,4.0,6.0,1.0,1.0,0.0,3.0,0.0
44.999977,2.0,3.0,2.0,6.0,1.0,1.0,1.0,3.0,0.0
45.999996,3.0,1.0,2.0,5.0,1.0,1.0,0.0,3.0,0.0
44.680878,2.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,0.0
43.999992,3.0,4.0,4.0,6.0,1.0,1.0,0.0,3.0,0.0
16.99999,3.0,3.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0
20.99999,3.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0
20.999998,2.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,2.0
20.680882,3.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0
16.999996,3.0,3.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0
23.999987,4.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0
23.999989,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0
23.999996,4.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,1.0
23.999996,4.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0
23.999996,4.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0
28.999985,4.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
28.999987,4.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0
28.999996,4.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0
28.361763,4.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0
28.999994,4.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
41.999977,4.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0
38.99998,4.0,4.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0
40.999996,4.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0
38.999992,4.0,4.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0
41.999992,4.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0
28.999985,4.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0
28.999987,1.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
28.999996,3.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0
28.999994,1.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
28.999994,4.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0
27.999985,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0
27.999987,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0
27.999996,3.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0
27.999992,2.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0
27.999994,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0
29.999985,4.0,4.0,3.0,2.0,1.0,1.0,0.0,4.0,2.0
29.999985,4.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
29.999996,3.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0
29.999994,3.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0
29.999994,4.0,4.0,3.0,2.0,1.0,1.0,0.0,4.0,2.0
32.99998,4.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0
34.999985,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0
32.999996,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0
34.999992,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0
32.999992,4.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0
21.999989,4.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0
21.999989,3.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0
21.999998,3.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0
21.999996,3.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0
21.999996,4.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0
29.999985,4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0
29.999985,4.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0
29.999996,1.0,3.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0
29.999994,4.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0
29.999994,4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0
39.999985,3.0,4.0,3.0,8.0,1.0,1.0,0.0,3.0,0.0
41.454662,3.0,3.0,3.0,10.0,1.0,1.0,0.0,3.0,0.0
41.999992,1.0,3.0,3.0,12.0,1.0,1.0,0.0,3.0,0.0
41.387775,3.0,3.0,3.0,10.0,1.0,1.0,0.0,3.0,0.0
39.99999,3.0,4.0,3.0,8.0,1.0,1.0,0.0,3.0,0.0
32.99999,3.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0
32.99998,4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0
32.999992,4.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0
33.612213,4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0
32.99999,3.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0
30.999989,3.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0
30.999985,4.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0
30.999994,3.0,3.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0
30.999996,4.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0
30.99999,3.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0
47.999985,3.0,4.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0
47.999973,1.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0
