,Dataset Name,Model,Student-T-test,KL divergence,PropensityScore,PredictRealOrSyn,Log Cluster Metric,Feature Correlations Difference,Cross-validation,F-1 score,Geometric Mean,Feature-consistency,EuclideanDistance_Mean,EuclideanDistance_Std,HausdorffDistance,CosineSimilarity
20,HeartFailure,TabDDPM,0.22299894448309063,0.01026321591819668,0.08232556132123268,0.6026223226942331,-5.97944517855707,0.11013312274267234,0.10499419279907085,0.0,0.0,0.028440197943554447,4.8989,1.4145,6.0217,0.0037
21,IndianLiverPatients,NextConvGeN,0.7569242521248271,0.000573723441987195,0.03362563325619514,0.4471458816985133,-9.754577766012366,0.026795291878523957,0.10863924050632912,0.0,0.0,0.015237863092796077,4.2612,1.9602,4.3592,0.0126
22,IndianLiverPatients,CTGAN,0.0035967073926373955,0.036953510331255685,0.24095513304369084,0.7885265017725192,-7.273917508399364,0.13481027959712547,0.005063291139240422,0.43800904977375565,0.421345251322303,0.01834493652994228,4.3197,1.8277,7.3144,0.0089
23,IndianLiverPatients,CTABGAN,0.0005831281595529274,0.055960652946267994,0.3160327207401535,0.8392431867472754,-1.9929305108117947,,0.02028481012658212,0.43800904977375565,0.421345251322303,0.014632864982391003,4.3098,1.5575,6.3448,0.0031
24,IndianLiverPatients,CART,0.5770983152727347,0.002877845295101468,0.03836947729142838,0.5393998702951726,-8.290169223212512,0.02851313064241792,0.02028481012658223,0.0,0.0,0.014168391023451321,4.2563,1.9707,4.3655,0.013
25,IndianLiverPatients,DataSynth,0.20052910782551883,0.0042556585966305426,0.1427559242308392,0.5846943918485118,-2.731919155781774,0.08389009121525554,0.03556962025316457,0.026470588235294135,0.029368107407261812,0.026707623452948838,4.2085,2.0709,12.347,0.0106
26,IndianLiverPatients,GReaT,0.00024297903827343284,0.0682144560651609,0.49989000833398894,1.0,-1.4403210020918955,0.10968983282531118,0.04025316455696215,0.0028594771241829964,0.00320589661592785,0.01675584643694291,4.466,1.4334,4.0689,0.0001
27,IndianLiverPatients,TabDDPM,0.3377136615093165,0.0009058889605086905,0.058227417730100185,0.5386282514235304,-8.543206368962265,0.03589279537309297,0.09857594936708858,0.0,0.0,0.012002405569889674,4.2083,2.0713,8.0505,0.0155
28,LiverCirrhosis,NextConvGeN,0.01472365442786912,0.0016374577138973027,0.05012703477680039,0.6407390629752314,-6.671599365494455,0.23922822602268293,0.16095850379894805,0.13058334757737594,0.11449952288939763,0.01966939536475536,5.896,1.7994,4.6232,0.0049
29,LiverCirrhosis,CTGAN,0.016161355016312714,0.01052603078692772,0.3481833667278226,0.8539450675222005,-2.444189178603601,0.11181390710111555,0.14389246054938643,0.020231152814017106,0.037438349682891614,0.01976032726365764,5.9855,1.4745,5.7697,0.0026
30,LiverCirrhosis,CTABGAN,0.03637524134542013,0.22316594375086812,0.2350182741277635,0.7724017592726975,-2.0641419527196354,0.09869423211698852,0.09585037989479839,0.04421350972917612,0.05711531432593889,0.024291583515321888,6.0248,1.3047,5.0713,0.0006
31,LiverCirrhosis,CART,0.4337632165883319,0.0029259376503376084,0.0421779618405396,0.5649915895166734,-7.988645206937854,0.04325106565613212,0.02390414962010523,0.14925289797416003,0.14634973310506277,0.02082466813535082,5.8925,1.8108,6.9682,0.0092
32,LiverCirrhosis,DataSynth,0.3152310186247511,0.020583239779302157,0.1627721886274273,0.6315827487617655,-2.6968476597420983,0.10042919616036773,0.05797779076563414,0.00836276039528075,0.003503889928717391,0.028333755000969477,5.8848,1.8354,11.681,0.0049
33,LiverCirrhosis,GReaT,1.6138459372731606e-13,0.2215606869711204,0.4999951826330263,1.0,-1.3862943611198906,0.10006093384425238,0.13389830508474582,0.1111064368471639,0.09892211372129853,0.020277292427458862,6.0233,1.3115,4.8759,-0.0001
34,LiverCirrhosis,TabDDPM,0.132235172407992,0.00586596903847797,0.08694425522477299,0.5824251168126463,-2.204401367417032,0.2001795749306308,0.26358854471069537,0.01967745775648974,0.014142257599655927,0.01746979655212176,5.8845,1.8364,5.9936,0.0116
35,LungCancer,NextConvGeN,0.5502849061968111,0.0009527694521056067,0.039770922799414916,0.39269896222136724,-8.889573351941019,0.008500037373210034,0.02748414376321351,0.0,0.0,0.01420065199626009,5.5495,1.0969,3.479,0.0009
36,LungCancer,CTGAN,0.22055983001199903,0.004896614801917241,0.0821253914863169,0.5083469874044809,-8.553332238032114,0.012172122496766254,0.0417547568710358,0.0,0.0,0.009533005044422138,5.5951,0.8338,4.9808,0.0004
37,LungCancer,CTABGAN,6.168138160973998e-10,0.0071326988259217405,0.15279893964863808,0.5745008990679452,-6.079291519820612,0.012374895037740835,0.03699788583509511,0.0,0.0,0.012875681664463868,5.597,0.8205,4.6061,0.0003
38,LungCancer,CART,0.1734803043421659,0.0010526909752814654,0.0554146717087164,0.44644675365065084,-21.416413017506358,0.008355049068633559,0.004862579281183832,0.0,0.0,0.014985559582416541,5.5622,1.0304,4.8916,0.001
39,LungCancer,DataSynth,0.6786703812225529,0.004501265954160864,0.06605721206799656,0.4928930176307665,-7.312658631212478,0.01098867749492862,0.03245243128964059,0.0,0.0,0.013345789058000398,5.5838,0.9064,6.9684,0.0005
40,LungCancer,GReaT,9.971267564438258e-08,0.0096801281326565,0.153705421487051,0.6365118114830456,-7.7418232994994565,0.01193880270538362,0.037103594080338254,0.0,0.0,0.010758361416782066,5.5975,0.8171,4.6606,0.0003
41,LungCancer,TabDDPM,0.43931735597498256,0.000990893526310488,0.05678644196613309,0.42277199108776553,-9.333086127859595,0.006460683399295081,0.02769556025369979,0.0,0.0,0.015619849461804924,5.5525,1.0818,2.7511,0.0008
42,Migraine,NextConvGeN,0.11118832504096376,0.002210176072460721,0.07546550025351648,0.44726013975000267,-10.428537985001169,0.01127839863968053,0.015529753265602242,0.10993445151339887,0.12118449010513388,0.014385977800546765,5.3533,3.0565,3.3957,0.0257
43,Migraine,CTGAN,2.124410714560942e-35,0.014947552689776381,0.26147075822862925,0.7443862074927912,-4.845207797895578,0.035165235991566235,0.30406386066763424,0.3419680238162489,0.3157364122933926,0.020220723016993566,5.7305,2.676,9.4108,0.0118
44,Migraine,CTABGAN,0.412473891189327,0.39067460739460436,0.45789641133126313,0.9772669378551733,-1.6070931460079807,0.040334635803680574,0.27706821480406385,0.10993445151339887,0.12118449010513388,0.022468525592546116,5.9727,2.0802,5.1472,0.0005
45,Migraine,CART,0.1534648818611788,0.004910992303407869,0.0613528919976836,0.5499041512950036,-7.962274251222251,0.0209448558622543,0.05660377358490565,0.10993445151339887,0.12118449010513388,0.013662966098840571,5.4808,3.1561,10.8262,0.0264
46,Migraine,DataSynth,0.0022686333095605854,0.017851543994954998,0.1388063372021159,0.5860849593978499,-3.0094154459574147,0.04089584735297791,0.27706821480406385,0.5519784756007665,0.5726862404412268,0.018417113438114762,5.2148,2.7938,9.7376,0.0141
47,Migraine,GReaT,5.74460593633494e-17,0.4188833815485394,0.46728117274599273,0.9870502046972636,-1.5279125145903618,0.03999458412642422,0.30014513788098696,0.10993445151339887,0.12118449010513388,0.02154688327081292,5.9717,2.083,4.9327,0.0005
48,Migraine,TabDDPM,0.3920218669715144,0.0016037239208230131,0.04777181266014886,0.4141026309546264,-9.326489624485372,0.015510861608732015,0.03838896952104509,0.10993445151339887,0.12118449010513388,0.01120937806716322,5.4023,3.1329,4.7685,0.0266
49,Obesity,NextConvGeN,0.45388534690650756,0.0019065172026274714,0.026642411177128452,0.458434153389587,-10.444668440380964,0.012253415804157822,0.02602739726027392,0.08213878958700718,0.07536554371325918,0.014496858263039189,5.5663,1.7368,3.1548,0.0065
50,Obesity,CTGAN,0.02731393422826389,0.034132878001857464,0.20974219500883434,0.7014846951796452,-7.257398847498222,0.08800849095468262,0.68013698630137,0.009264519020409118,0.009199476136655858,0.01866354831627999,5.6704,1.359,6.2665,0.0024
51,Obesity,CTABGAN,6.038804152363237e-09,0.3854772984085936,0.426707109666734,0.9428867018471008,-1.558090182120867,,0.678082191780822,0.0096198764585212,0.011288606830730435,0.02169659769595848,5.622,1.1805,4.4672,0.0001
52,Obesity,CART,0.5749550969204206,0.0013571183253995465,0.034903066645782584,0.5141048758735377,-10.566277800447589,0.0049384418887682665,0.08972602739726043,0.16349708531026264,0.15890428089146216,0.012515712883627045,5.5875,1.6674,5.334,0.0063
53,Obesity,DataSynth,0.0006758979961259837,0.008990072126658085,0.09499854693659421,0.5814298577298821,-7.30506929870419,0.08038609514471792,0.44657534246575353,0.0831652142344462,0.07374467409743427,0.017711465633148522,5.5964,1.637,7.7688,0.0048
54,Obesity,GReaT,4.19049616571765e-210,0.406038756308892,0.49454497360389743,0.9945531084760942,-1.533618059608612,0.0885379272149099,0.6993150684931507,0.05852123635830738,0.06456875739461565,0.021242963798578395,5.7096,1.1832,4.6127,-0.0
55,Obesity,TabDDPM,0.6444972714874752,0.0008292057596119336,0.028489280885077746,0.44957168006292675,-11.79841979117235,0.009944769813531571,0.03698630136986303,0.012941880152973033,0.0115720729151874,0.009786690490547277,5.565,1.7408,1.37,0.0069
56,PimaIndianDiabetes,NextConvGeN,0.7218691146728998,0.02850507512274754,0.024986217559567415,0.46797667867717296,-8.624559413182807,0.041208304096379836,0.09487712011076499,0.0,0.0,0.023909092579219235,4.0127,1.3777,2.1882,0.0066
57,PimaIndianDiabetes,CTGAN,0.13034554612434038,0.03693354199554544,0.30581139027871745,0.8219208725899693,-7.832917539829448,0.08809644910761925,0.15266528210453445,0.3479783699273299,0.3337650801275002,0.017850112836740414,4.0557,1.2456,4.1435,0.0037
58,PimaIndianDiabetes,CTABGAN,0.2695665222349047,0.15741415163819944,0.2892714956936017,0.7786197921130648,-3.09309484744403,0.10069629474217039,0.1470058843890618,0.3479783699273299,0.3337650801275002,0.019806724042879753,4.1046,1.0736,3.3606,0.0013
59,PimaIndianDiabetes,CART,0.5321512003322281,0.0,0.0443522419884615,0.5169660248150072,-9.996233606403292,0.032156840966824196,0.05588438906195914,0.0,0.0,0.013264375959954514,4.0154,1.3698,4.2647,0.0076
60,PimaIndianDiabetes,DataSynth,0.18669250462848655,0.0,0.1702666724577281,0.6583230337032692,-3.4424031874255445,0.06730704074342991,0.12461059190031154,0.0057378298210493395,0.02702913857756703,0.01888543004090755,4.0313,1.3224,5.2425,0.0035
61,PimaIndianDiabetes,GReaT,1.5900037061952327e-09,0.17514255143977747,0.4940958777501482,0.9907737756541666,-1.5534018705331194,0.10689766125795847,0.12665282104534448,0.22573913541655485,0.22384590377965957,0.01580175734857961,4.1071,1.0639,3.3734,0.0005
62,PimaIndianDiabetes,TabDDPM,0.004194124729833951,0.058288142048594345,0.31247426480109325,0.8740593545747654,-1.9418804232753972,0.22808745435659564,0.04089650398061606,0.3914340069937794,0.36576219892955625,0.012130036883410716,4.0935,1.1149,3.1119,-0.0006
63,Stroke,NextConvGeN,0.5609798019328395,0.004369982674866109,0.04211217065296159,0.5025887236576325,-9.05746477320994,0.03143885250710646,0.007278020378457151,0.2215058415598501,0.20155244606439626,0.0025341579904582857,4.4285,1.5455,3.0471,0.0083
64,Stroke,CTGAN,0.029830932928730777,0.025702912977920857,0.1288609961807817,0.6303648973812369,-12.691402901262517,0.033486743584405225,0.0005822416302767586,0.0,0.0,0.0019089428992830394,4.4461,1.4941,4.0721,0.0074
65,Stroke,CTABGAN,7.051014019041557e-09,0.1529101731649273,0.3105768720839395,0.8246071123450628,-2.5822314488934577,0.09884585884874139,0.003202328966521173,0.0,0.0,0.0017384429634928922,4.533,1.2051,3.7132,0.0021
66,Stroke,CART,0.45562131706510306,0.00010283906304824228,0.009178354433525802,0.49659523599972033,-9.098107284781442,0.01494436795935623,0.0005822416302764255,0.0,0.0,0.0011264807224366403,4.4547,1.4683,4.054,0.0071
67,Stroke,DataSynth,0.004025573494810673,0.013081058206116585,0.1356797924991195,0.5881827262994505,-11.23463845231373,0.04215500418400322,0.0014556040756912303,0.0,0.0,0.002665263974088128,4.4042,1.6133,7.5558,0.0072
68,Stroke,GReaT,2.4093764391611568e-30,0.17897572161175396,0.42092886781417344,0.9265445038006263,-21.416413017506358,0.09221764765913,0.001164483260553184,0.30813688335225564,0.2732020753848009,0.0018868998190393449,4.5384,1.1843,3.6775,0.0012
69,Stroke,TabDDPM,0.5881375519583866,0.0004347062176219672,0.021358888150864667,0.45779820717402997,-15.878449661987311,0.004002687096343908,0.005240174672489162,0.14010847217326527,0.13387999741641132,0.0022515169946836664,4.4368,1.5214,1.3972,0.0079
