,Dataset Name,Model,Student-T-test,KL divergence,PropensityScore,PredictRealOrSyn,Log Cluster Metric,Feature Correlations Difference,Cross-validation,F-1 score,Geometric Mean,Feature-consistency,EuclideanDistance_Mean,EuclideanDistance_Std,HausdorffDistance,CosineSimilarity
10,HeartDisease,CART,0.5396254195605252,0.006537922773414504,0.061948125604190704,0.5137128357625252,-8.773272001878805,0.053430014822314895,0.0146179401993356,0.2027972027972028,0.21313341150972015,0.027719016112654808,5.1517,1.2083,4.5952,0.0028
11,HeartDisease,DataSynth,0.4054231820441062,0.022019045978572883,0.1489317062401263,0.6283755909708915,-5.960963929779511,0.10709331746224945,0.32646733111849396,0.08542510121457492,0.08156910592437339,0.024441891602815343,5.1788,1.0861,5.3249,0.0014
12,HeartDisease,GReaT,0.0007352528526980322,0.20438386279814968,0.4999898085456071,1.0,-1.4050725843808785,0.10673069621403328,0.31273532668881504,0.006341463414634152,0.011767259448164424,0.02694627301250612,5.2096,0.9273,4.1095,0.0001
13,HeartDisease,TabDDPM,0.41001474896464873,0.006647375865766582,0.058858651585818565,0.4402464209243254,-10.578188515458091,0.04081174023130599,0.06644518272425248,0.21559929740429928,0.20033123924412416,0.026381866824674676,5.1312,1.2927,4.0434,0.0028
14,HeartFailure,NextConvGeN,0.05766461024833374,0.003919539648871436,0.04891257364485432,0.6485026148603005,-5.35725604965544,0.22324801108465475,0.03867595818815328,0.0,0.0,0.011095693259879311,4.9329,1.2908,3.8701,0.0005
15,HeartFailure,CTGAN,0.1986994299951023,0.003669192382411366,0.19219065817911515,0.6802151917296557,-10.169986592103378,0.04401002835835143,0.11997677119628336,0.2458237547892721,0.23521270046889023,0.021091286461451485,4.944,1.2478,6.1345,0.0014
16,HeartFailure,CTABGAN,0.0016948596336703666,0.030998310328105984,0.3384067009084893,0.8343255383711374,-1.8438136867789952,0.049936489387063826,0.17677119628339144,0.2458237547892721,0.23521270046889023,0.01804771567802187,4.9975,1.0124,3.6852,0.0006
17,HeartFailure,CART,0.29114912562202677,0.003337978204185942,0.05579035449315175,0.5293857660321074,-9.487738599352904,0.04238084906215627,0.019163763066202044,0.2458237547892721,0.23521270046889023,0.022723514920241217,4.9522,1.2148,4.68,0.0017
18,HeartFailure,DataSynth,0.4733569520911347,0.0005571566859304914,0.060900136509849,0.5173716055356202,-8.132976046872356,0.045818578061054896,0.11010452961672468,0.0,0.0,0.03284051606011384,4.9059,1.3899,9.3644,0.0015
19,HeartFailure,GReaT,0.0008925361107845845,0.027375514049835657,0.49998908858713864,0.9975609756097562,-1.3862943611198906,0.046415146005806804,0.1441347270615564,0.278600708891971,0.2952880774959231,0.012120486796712885,4.9941,1.0291,3.9964,0.0002
20,HeartFailure,TabDDPM,0.0013732609608056166,0.05895540390095766,0.48779644219383217,0.9853573454339195,-2.031032243747646,0.325344033050864,0.01927990708478511,0.3411704834605597,0.3341673321903471,0.01737466151720581,4.9792,1.0988,3.982,0.0005
21,IndianLiverPatients,NextConvGeN,0.8241947366562554,8.107032866874666e-05,0.03088421586339313,0.4198191430296099,-10.565507982228695,0.019527243891919642,0.10598101265822779,0.0,0.0,0.02310465148334533,4.2102,2.0674,5.1006,0.0141
22,IndianLiverPatients,CTGAN,0.004615473136075263,0.024374406961807316,0.29731922998182636,0.8049637179595409,-3.562838834105336,0.09378478955895696,0.0025632911392404756,0.47533876941501735,0.45791432121567177,0.014330337669262816,4.287,1.9032,7.8064,0.0095
23,IndianLiverPatients,CTABGAN,0.06811564858452501,0.08230623204629006,0.3283294475490967,0.8652912740586945,-2.175318643517729,,0.007563291139240591,0.026007391655337053,0.017824031611130886,0.01698704519748756,4.3374,1.4789,3.6016,0.0018
24,IndianLiverPatients,CART,0.40902731787113983,0.0005467826961984036,0.04653069450043485,0.5221759599117395,-9.762848601848372,0.020481925863395173,0.002468354430379738,0.0,0.0,0.018661215392463692,4.2402,2.0052,5.3944,0.0139
25,IndianLiverPatients,DataSynth,0.2192233708241025,0.007613418715397349,0.12903465010845344,0.5804662246626943,-5.911161998569932,0.07411858924038389,6.329113924052887e-05,0.47533876941501735,0.45791432121567177,0.01613581172614096,4.1548,2.1767,10.2289,0.0127
26,IndianLiverPatients,GReaT,0.0008310206241608786,0.07403920300196426,0.4997038108435,1.0,-1.4403210020918955,0.09954771346138555,0.007405063291139213,0.0,0.0,0.022559491762437565,4.4548,1.468,3.9478,0.0001
27,IndianLiverPatients,TabDDPM,0.47051076509809797,0.0001448775613407628,0.03631637997104074,0.4955997726225389,-10.104018256100662,0.042087212840906406,0.14167721518987342,0.0,0.0,0.010918292868522505,4.1676,2.152,7.7255,0.0155
28,LiverCirrhosis,NextConvGeN,0.06467426319443065,0.004032979527072756,0.062071237065670797,0.6184358451864282,-2.069528468270747,0.2425541284944326,0.06580946814728228,0.037130801687763726,0.03385106665423965,0.026014752374675026,5.8838,1.8386,4.9853,0.0034
29,LiverCirrhosis,CTGAN,0.10043545912472235,0.0069312390779264965,0.239818648025845,0.7257551417970902,-3.3528478260264936,0.1018232036943794,0.1637054354178843,0.14813017160887343,0.11666503587449847,0.030937328218962248,5.9719,1.5285,5.8655,0.0027
30,LiverCirrhosis,CTABGAN,0.053065636295853806,0.22332327257855364,0.2568900591718596,0.7929027828478448,-1.8503401746729078,0.10257946637193767,0.11922852133255407,0.17881203763556702,0.20070257402740055,0.02543688263458519,6.0191,1.3305,4.996,0.0008
31,LiverCirrhosis,CART,0.4576411105625057,0.0027132751866011354,0.037940577569788136,0.4881469470972907,-7.810092491940606,0.03922652826208556,0.06551724137931025,0.042627895795684934,0.025217661837211358,0.02679037286754705,5.8927,1.8101,6.2414,0.0093
32,LiverCirrhosis,DataSynth,0.12355292794252351,0.021563725121914706,0.12222443492255929,0.5975014887832802,-3.005330570935145,0.09556218952701802,0.1331969608416131,0.12885658768011707,0.13340000903286886,0.028807406175015884,5.8922,1.8116,9.2012,0.005
33,LiverCirrhosis,GReaT,8.346572748713701e-13,0.22988727422392297,0.49999746812782886,0.9982456140350877,-1.3931202464070105,0.09978230139143822,0.1335476329631794,0.08109927321420901,0.06645087944510286,0.03172271755499764,6.0198,1.3275,4.907,0.0
34,LiverCirrhosis,TabDDPM,0.2279492927725336,0.012469903986393036,0.1769274232610267,0.6720779779562941,-7.010149365703459,0.14818446643616398,0.3531852717708942,0.12885658768011707,0.13340000903286886,0.0357352281567979,5.9221,1.7114,6.7792,0.008
35,LungCancer,NextConvGeN,0.5274639345731452,0.001437470319925461,0.054262464528207016,0.4563943294921766,-9.270903817407499,0.007416800840862184,0.009513742071881492,0.0,0.0,0.015235210489141034,5.5464,1.1126,3.4693,0.0008
36,LungCancer,CTGAN,1.3722886621405862e-26,0.017264998574377355,0.2606792712633885,0.7267496082035525,-4.275690033042999,0.014430252401051358,0.07864693446088789,0.0,0.0,0.017767186145014394,5.5929,0.8483,4.709,0.0005
37,LungCancer,CTABGAN,3.8949211851517676e-55,0.009280346285591675,0.30530394494653845,0.8096286087204613,-6.101811532141805,0.01402129472884759,0.07410147991543337,0.0,0.0,0.017132788439150656,5.598,0.814,4.8053,0.0003
38,LungCancer,CART,0.6712353791624377,0.005885998589897667,0.09357238719065718,0.5497466096616568,-7.530652125073046,0.00861117363390728,0.02758985200845676,0.0,0.0,0.02098402481124498,5.5636,1.0232,4.6515,0.0006
39,LungCancer,DataSynth,0.7960588412988494,0.002881921820182686,0.05715405308810537,0.48086825012134027,-7.695401121343536,0.013010113525148253,0.08794926004228343,0.0,0.0,0.019616245630128034,5.5802,0.9278,5.8621,0.0007
40,LungCancer,GReaT,1.4630415580170704e-07,0.012909784521811397,0.16045402653856827,0.6595164377616343,-8.239821032768306,0.014319846796148622,0.07854122621564485,0.0,0.0,0.01586024683095329,5.5983,0.8115,4.6607,0.0003
41,LungCancer,TabDDPM,0.8184550557074973,0.003072435936514384,0.058753429920263694,0.4422894050748358,-7.300780736149196,0.005969399250369092,0.01839323467230436,0.0,0.0,0.01670345454688516,5.542,1.1342,2.8401,0.001
42,Migraine,NextConvGeN,0.8236670223531294,0.003336428506756463,0.05885856012898727,0.5095720811732853,-21.416413017506358,0.010923140462099416,0.03381712626995648,0.011045307181267283,0.013889135393114649,0.014068740494476812,5.3704,3.0263,6.8814,0.0273
43,Migraine,CTGAN,7.772343050189661e-07,0.01314414772583019,0.1433731124445973,0.6210096771670621,-21.416413017506358,0.03721894002993644,0.3193033381712629,0.030155253714150954,0.02336860597817786,0.022536107975633466,5.6447,2.4773,10.7718,0.0118
44,Migraine,CTABGAN,0.15676234344200152,0.33925512972448024,0.4497667387641293,0.9662934831025842,-1.602895443288866,0.04057378470348139,0.3308417997097244,0.030155253714150954,0.02336860597817786,0.027604194821586773,5.7527,1.9763,4.6917,0.0007
45,Migraine,CART,0.4585370573292358,0.005091866255290338,0.05662332074806781,0.4828757178736499,-10.83574471139616,0.02219757527460732,0.05660377358490576,0.04740205042543166,0.044048261797508426,0.018712736844850662,5.3179,2.9529,11.7028,0.0284
46,Migraine,DataSynth,0.03435295225996033,0.031149604243863253,0.12711027097645158,0.562755025034871,-2.6748611743835227,0.04108402678494106,0.30036284470246755,0.030155253714150954,0.02336860597817786,0.029796731447058602,5.1693,2.8772,13.2108,0.0166
47,Migraine,GReaT,6.700167893025711e-21,0.36049653342779664,0.45849857711285075,0.9814116002795249,-1.6051836486555375,0.04045264275209842,0.3230043541364298,0.027243081048480666,0.0285706744593755,0.024562528154429778,5.8441,1.9611,5.268,0.0009
48,Migraine,TabDDPM,0.49505782328097003,0.0021179891013154827,0.045625042150760846,0.3795715961598315,-21.416413017506358,0.009592740631255769,0.026632801161103004,0.02717760318659118,0.026373800274986814,0.019575192461024078,5.3383,2.9158,7.2009,0.0292
49,Obesity,NextConvGeN,0.8870655274933384,0.0020369337758329655,0.02801008010131343,0.4849322312617662,-13.586194395563409,0.010245385415882022,0.013013698630137016,0.009612350590823458,0.007286890703133819,0.011735521221008322,5.5684,1.7302,3.3884,0.0063
50,Obesity,CTGAN,1.2831868065354863e-16,0.01774820038847296,0.18318195835439544,0.7127845832285329,-12.611309735787195,0.08841932530634107,0.6876712328767123,0.0009114414629587536,0.0007528328433563242,0.016057768932475833,5.6663,1.3758,6.2662,0.0028
51,Obesity,CTABGAN,8.622514292453672e-30,0.36590855128032385,0.4226552033840503,0.9332213101688863,-1.5441234089979639,,0.7054794520547945,0.01916316664633893,0.022326485754508706,0.018878563902505183,5.6221,1.1799,4.4861,0.0002
52,Obesity,CART,0.7482044987842945,0.001356868043273339,0.01750794443490885,0.4412832828642652,-13.598101742505925,0.009805627410396006,0.07054794520547936,0.0006569304810620583,0.005399907478568236,0.010453200128223566,5.5731,1.7146,6.0913,0.0062
53,Obesity,DataSynth,1.5338697687786446e-06,0.0120167965799164,0.1210905001750752,0.6013725023729587,-6.157930143032959,0.08046236816027726,0.4931506849315068,0.01118232577882762,0.004852297532957517,0.013449771081162012,5.591,1.6556,8.6375,0.0048
54,Obesity,GReaT,3.325007254818084e-211,0.3952451577955317,0.49417343609552006,0.9945645522517754,-1.565099144498896,0.08866974952300583,0.7068493150684931,0.004534486025953036,0.012873906087576749,0.01887808164485101,5.7098,1.1823,4.6038,0.0001
55,Obesity,TabDDPM,0.7024661041981733,0.001331343421381174,0.032950299013873745,0.4739864313372676,-9.55961165284022,0.006174187452945161,0.03082191780821919,0.029913498618194423,0.03470044375149227,0.010164821700647232,5.566,1.7378,1.9176,0.0065
56,PimaIndianDiabetes,NextConvGeN,0.7449403050879017,0.0,0.018232309255895997,0.42797683126875413,-10.009314393112977,0.04917102617205023,0.07829698857736256,0.03681025619630085,0.03515356992398544,0.012993688798346587,3.9935,1.4325,2.5414,0.0086
57,PimaIndianDiabetes,CTGAN,0.2107651002763857,0.032615669301043065,0.10495848339350072,0.6371783005646365,-12.276249108446024,0.11590973220133194,0.13390446521287636,0.004290140793356434,0.0046043664711311605,0.02762881571823453,4.0673,1.2071,3.7598,0.0038
58,PimaIndianDiabetes,CTABGAN,0.26476914294004206,0.22463478325576822,0.28671942802283185,0.78945757669841,-13.658910938558794,0.12156371082316947,0.16568016614745584,0.042245326531045624,0.04041047366581563,0.014068294706036905,4.108,1.0605,3.1776,0.0011
59,PimaIndianDiabetes,CART,0.7590856587489246,0.0,0.013361469512126889,0.46508694817936835,-11.095246380506762,0.05337875150629128,0.014589823468328045,0.056563536713912566,0.05459716744913379,0.015430904724076974,4.0216,1.3516,3.616,0.0071
60,PimaIndianDiabetes,DataSynth,0.11298293219414406,0.0,0.18531058924155547,0.6621684280072367,-3.741851424317271,0.0897100891706141,0.15621322256836268,0.004282629538512328,0.005832050508297493,0.015296243944604507,4.0421,1.289,3.9801,0.0051
61,PimaIndianDiabetes,GReaT,5.246398030837779e-09,0.24681738160969294,0.4980723412641648,0.990739479160983,-1.5470318682962338,0.1129686593573591,0.16370716510903416,0.2998184645288642,0.22850628449348592,0.02058734239585732,4.1024,1.0819,3.0276,0.0009
62,PimaIndianDiabetes,TabDDPM,0.0021887939610922176,0.0,0.17852319643499445,0.7055988865039382,-2.1790048153745545,0.1595480475099217,0.067220491519557,0.03781097766060176,0.028856330307586164,0.02654953831995298,4.0306,1.3246,3.7945,0.0085
63,Stroke,NextConvGeN,0.23026878037125698,0.0008640440264291489,0.03330945765102324,0.5035636008932453,-8.92482897524758,0.030907306362734435,0.0005822416302766475,0.05813339744003143,0.056887906721319825,0.002584881713800591,4.4427,1.5042,3.675,0.0075
64,Stroke,CTGAN,0.162600023698489,0.015619099824025921,0.10496554889513135,0.6014273032824946,-6.184233990458665,0.029251263514117422,0.0005822416302764255,0.05813339744003143,0.056887906721319825,0.002091304782254444,4.4604,1.4508,4.0363,0.0073
65,Stroke,CTABGAN,1.1592569806880496e-12,0.15342622749027057,0.3039711778173521,0.8181697095084749,-2.6005158238024846,0.09752035543270547,0.0014556040756913413,0.05813339744003143,0.056887906721319825,0.0024813709524604153,4.5347,1.1985,3.797,0.0021
66,Stroke,CART,0.5828081453536451,0.00035847239484212447,0.014520798030290775,0.495211234093725,-10.110436822669215,0.013266746653072568,0.001164483260553184,0.8668500471193139,0.8623231086738846,0.0015489127272932945,4.4534,1.4723,4.0144,0.007
67,Stroke,DataSynth,0.06143585102882806,0.011869173959207748,0.12417328519683571,0.5797556669646494,-8.75532250722116,0.04924588742840135,0.001164483260553184,0.8373778356443882,0.7429731628167245,0.002352234511274176,4.4046,1.6122,12.1311,0.0072
68,Stroke,GReaT,1.0635709040610707e-30,0.18107989748535938,0.4243629866008926,0.9250478887833598,-1.8509710497656,0.09258091842629838,0.0005822416302764255,0.04635160011967676,0.044922502100345096,0.0022069312475119784,4.5397,1.1795,3.707,0.0012
69,Stroke,TabDDPM,0.4820274200907684,0.0003904505424432779,0.01896743864643094,0.4864535904991426,-10.886798299396984,0.004989432547675293,0.002328966521106257,0.011407418274073988,0.010742381406873336,0.0024714589667253263,4.441,1.5092,1.656,0.0076
