,Dataset Name,Model,Student-T-test,KL divergence,PropensityScore,PredictRealOrSyn,Log Cluster Metric,Feature Correlations Difference,Cross-validation,F-1 score,Geometric Mean,Feature-consistency,EuclideanDistance_Mean,EuclideanDistance_Std,HausdorffDistance,CosineSimilarity
11,HeartDisease,DataSynth,0.4346303198441143,0.012994598625029326,0.14507481688613125,0.532800184648121,-4.952074245124693,0.08184604441403151,0.33709856035437435,0.5259697567389875,0.5039350502909321,0.01977459293249961,5.1933,1.0146,4.5842,0.0012
12,HeartDisease,GReaT,0.000553647546278038,0.23726321131036204,0.4999900947951953,1.0,-1.3862943611198906,0.09551309026914136,0.3650055370985604,0.537027846705266,0.5153871004066126,0.029559371561429182,5.2138,0.9034,4.0886,-0.0001
13,HeartDisease,TabDDPM,0.25113091457968695,0.005765944590277128,0.09670253571552297,0.5146048168265147,-7.10070202979924,0.07124440660598208,0.06179401993355493,0.25196259679018296,0.2275173158011814,0.017310833640619985,5.1402,1.2565,4.4934,0.002
14,HeartFailure,NextConvGeN,0.024265358274689286,0.003952532518009376,0.037784069065457566,0.6593003425686413,-2.0730454919348245,0.22740801685439443,0.06689895470383267,0.0,0.0,0.014215597030099206,4.9271,1.3128,4.3124,-0.0
15,HeartFailure,CTGAN,0.22519523991514484,0.008812063339201431,0.11263303048943042,0.6579737172184335,-21.416413017506358,0.058836891002632424,0.16747967479674797,0.6255739887352791,0.637387101470488,0.024485159694739616,4.9562,1.1983,5.2122,0.0012
16,HeartFailure,CTABGAN,0.15959052168207538,0.03353122712933148,0.1984547213120534,0.7032353478653898,-7.087304830777782,0.04363593969791047,0.1722415795586527,0.554319871408479,0.5358927114010782,0.035472933525382166,4.995,1.0248,3.639,0.0003
17,HeartFailure,CART,0.7355155889166001,0.0025293360424186984,0.020659557348432417,0.4694976059162218,-11.911184725542457,0.0430378324764233,0.11475029036004647,0.0,0.0,0.021486010856733795,4.9216,1.3335,7.1314,0.0017
18,HeartFailure,DataSynth,0.31098915315026604,0.00429180599300244,0.07260576406795553,0.5237173427548513,-21.416413017506358,0.04930648539520871,0.13391405342624862,0.554319871408479,0.5358927114010782,0.029614435634241692,4.897,1.4212,10.6173,0.0013
19,HeartFailure,GReaT,0.0008482707528340623,0.022547565444366202,0.4999927958230558,1.0,-1.3958180256384713,0.060718199283432917,0.06701509872241584,0.554319871408479,0.5358927114010782,0.026753442869954274,4.9926,1.0363,4.1217,0.0002
20,HeartFailure,TabDDPM,0.07335122273377595,0.0037786406089343194,0.10583124617552649,0.6175747687817744,-4.898233915413649,0.11215404390203662,0.12926829268292683,0.554319871408479,0.5358927114010782,0.016365247772831732,4.9278,1.3104,5.1482,0.0029
21,IndianLiverPatients,NextConvGeN,0.5704822377655601,0.000394674220729245,0.0339028977104641,0.4399562762081726,-9.15957746280005,0.02563438710297988,0.0959810126582279,0.05675052894774235,0.05104213205126851,0.017588431713575336,4.2176,2.0523,4.1688,0.0138
22,IndianLiverPatients,CTGAN,0.06813617971025702,0.01108400638925773,0.3399424097030174,0.8332066283595285,-21.416413017506358,0.11149694025565605,0.017784810126582284,0.027741666964650746,0.029976988011625183,0.02399674320436328,4.3036,1.8653,6.6601,0.0093
23,IndianLiverPatients,CTABGAN,0.10649939267529676,0.059992318276031936,0.34050935115969333,0.8558077241401074,-21.416413017506358,,6.329113924052887e-05,0.0,0.0,0.03420945554295833,4.3442,1.4586,3.777,0.0029
24,IndianLiverPatients,CART,0.6256490390521976,0.001485895597965102,0.041588718597141104,0.5016725035347326,-8.61013547855794,0.024638344124833636,0.027689873417721556,0.4571881628988205,0.42112348875200645,0.020774514040610592,4.2545,1.9746,6.0889,0.0149
25,IndianLiverPatients,DataSynth,0.1979596569826341,0.01565423832206552,0.15099081104554327,0.5851751409026626,-2.599244311227323,0.08661130072849564,0.0025316455696202667,0.46293228772938355,0.44574200528306007,0.0294514325479865,4.2615,1.9596,8.3637,0.0109
26,IndianLiverPatients,GReaT,7.987514693770546e-05,0.059992318276031936,0.49981452942954147,0.9987341772151899,-1.4403210020918955,0.10459338502457764,0.04028481012658225,0.09013464069053323,0.09747768590230843,0.024852397690606255,4.4617,1.4468,3.9522,0.0001
27,IndianLiverPatients,TabDDPM,0.3231136458425429,0.000513534944151791,0.044358798453587416,0.5496043493991973,-6.772727830754842,0.07298123010860322,0.13155063291139246,0.0,0.0,0.019041749933165198,4.1379,2.2085,8.5338,0.016
28,LiverCirrhosis,NextConvGeN,0.022351969729320267,0.005508556124710269,0.05294057995400239,0.6373221381162801,-2.069528468270747,0.2386147907331568,0.09608416130917596,0.10388737486732261,0.1422588447209914,0.016402753869242198,5.8926,1.8105,4.7565,0.0026
29,LiverCirrhosis,CTGAN,0.05399979934595392,0.012038978840063067,0.27722641393027836,0.8019095480878564,-2.666607200373813,0.10090547209034806,0.20900058445353592,0.02244116037219486,0.02025577321630352,0.024235196201417782,5.9588,1.5789,7.1056,0.0034
30,LiverCirrhosis,CTABGAN,0.16141088150288366,0.23934650822128267,0.17128912034259614,0.7085796226378724,-2.479609920845961,0.09469639365777603,0.13670368205727645,0.09504221097055125,0.11154583278628327,0.014695676679292589,6.0178,1.3364,4.7961,0.0003
31,LiverCirrhosis,CART,0.6336254743792865,0.003177268759614203,0.039614779200174595,0.48379824197979104,-12.325425736249413,0.04945013640150247,0.061016949152542244,0.07276766928469797,0.08514249259615589,0.018061801516227428,5.8515,1.9392,8.0174,0.0093
32,LiverCirrhosis,DataSynth,0.20186449882121724,0.007468178514105575,0.15527729519684672,0.6450259684503015,-3.575103143838261,0.09745104333045831,0.19175920514319106,0.05634561940381272,0.07158905814741573,0.013659511288457243,5.8602,1.9125,9.3043,0.0046
33,LiverCirrhosis,GReaT,7.676625146931728e-14,0.2363600196783813,0.4999413644637496,1.0,-1.3931202464070105,0.09588127090149698,0.12659263588544706,0.15101965784708538,0.1533577720308326,0.01775538644636989,6.0156,1.3462,4.8306,-0.0001
34,LiverCirrhosis,TabDDPM,0.048705752303114844,0.06665465633755775,0.362448018394256,0.8746299527234473,-1.9685032694083415,0.3620849481963371,0.18860315604909417,0.16352508262099685,0.16514087415026327,0.016629500141410042,5.9574,1.5842,5.7566,0.0016
35,LungCancer,NextConvGeN,0.5330893971448822,0.000998214191500095,0.05345490942982466,0.43811903366778937,-10.65719817852739,0.009568776353285102,0.018604651162790753,0.0,0.0,0.012619496980096508,5.547,1.1094,3.0822,0.0006
36,LungCancer,CTGAN,3.1589188996709684e-37,0.01735263301266478,0.3077645701289981,0.7894059309305744,-5.555831532812228,0.013513087095017931,0.10644820295983082,0.0,0.0,0.019694701264758887,5.5957,0.8298,5.0133,0.0002
37,LungCancer,CTABGAN,0.0013066912206318461,0.009407005660142449,0.11380146510342154,0.5460678236765193,-12.108449176809234,,0.08784355179704006,0.0,0.0,0.02057704128490272,5.5114,0.7901,4.5072,0.0002
38,LungCancer,CART,0.7491778869087142,0.005037322322071894,0.08323818191796761,0.48791246421342754,-10.734080691182372,0.009163797124002875,0.04619450317124729,0.0,0.0,0.03279317756318666,5.5723,0.9743,4.4217,0.0006
39,LungCancer,DataSynth,0.7948731683490802,0.005609535461974178,0.09437363714786016,0.48579460290116644,-6.8422603930717445,0.010941884733446322,0.08784355179704006,0.0,0.0,0.01719287480373035,5.5881,0.8792,4.7149,0.0006
40,LungCancer,GReaT,1.4976697091106744e-10,0.010061359504719935,0.13981184951057657,0.6676289730144693,-9.928753221663428,0.01414202852114433,0.08805496828752624,0.9146113622779357,0.9079825936844034,0.018565815994476122,5.5995,0.8034,4.3827,0.0002
41,LungCancer,TabDDPM,0.681399926737623,0.0015356928530440301,0.05949169290630663,0.4641506622828234,-8.91019162137963,0.0068046758714829245,0.050845665961945063,0.0,0.0,0.01990915668962901,5.5503,1.0927,1.9647,0.0006
42,Migraine,NextConvGeN,0.9557059274898178,0.002534694259652339,0.039474709063052206,0.41258962964403034,-8.991905108794926,0.01357789932739694,0.0036284470246735756,0.0,0.0,0.015041990437093639,5.4556,3.0391,6.8825,0.0269
43,Migraine,CTGAN,4.773866056926629e-09,0.013021192143746363,0.14062134138633728,0.6069853364664686,-4.401555838163605,0.03681230490955869,0.3463715529753265,0.41243178869158714,0.40578979900509604,0.016415432374236906,5.6895,2.5747,8.7057,0.0128
44,Migraine,CTABGAN,0.12733072768232975,0.371569880425779,0.45579698809659985,0.9832259703957819,-1.6615968896747269,0.039930853164082555,0.3311320754716981,0.0,0.0,0.014123878654299336,5.9856,2.0427,5.3586,0.0007
45,Migraine,CART,0.3013786974853998,0.002909782712995804,0.04216367550002639,0.41507171015160954,-10.706197966808304,0.017674265136905596,0.0987663280116109,0.5096620438165791,0.5187173034680409,0.01281431375690997,5.4151,2.9456,10.0359,0.0261
46,Migraine,DataSynth,0.02186880381615051,0.02323752363209077,0.13234603315321894,0.5706254549575548,-6.011502392434807,0.04294158825342541,0.2892597968069667,0.022552135766021553,0.026300906169416494,0.013478890295542865,5.4422,3.0631,16.3492,0.0148
47,Migraine,GReaT,1.5346667911511586e-19,0.37284508672975647,0.4533978389228567,0.9723001888151723,-1.602926441620839,0.03985129570616266,0.3235123367198839,0.10483907508604318,0.0984838077096577,0.018367109621955285,5.9869,2.0389,5.467,0.0006
48,Migraine,TabDDPM,0.9980610406450052,0.0028010506706711,0.05852158526270431,0.3942553393577196,-8.729753919228713,0.01191850302930289,0.04680696661828743,0.0,0.0,0.015006363497349962,5.418,3.1057,2.356,0.0284
49,Obesity,NextConvGeN,0.5513271185203017,0.002503707252443529,0.020262997349084415,0.4572818332591604,-13.609575824475463,0.01013008389862106,0.0623287671232875,0.044039955700108664,0.056788859243282655,0.015310152582000712,5.5617,1.7515,3.3808,0.0068
50,Obesity,CTGAN,0.010638938947126718,0.04454469529814548,0.20356479744765024,0.7244588539779692,-4.146977747489974,0.08768214250046431,0.7027397260273973,0.029087306669466045,0.04327646005349747,0.022394784628107914,5.6633,1.3881,6.7334,0.003
51,Obesity,CTABGAN,0.0004461250955941839,0.37081092311339564,0.44603251882443506,0.9420809949590658,-1.5462237418722957,,0.686986301369863,0.07324409188417089,0.08200376360372129,0.025385137029388834,5.6208,1.1859,4.5757,0.0002
52,Obesity,CART,0.6941063321678187,0.0010871981354680673,0.02807664119489462,0.5015118024377321,-8.49959533345489,0.011294739368861013,0.10068493150684943,0.024737915044400496,0.022550901600542336,0.02170061904754312,5.5801,1.6919,5.7696,0.0066
53,Obesity,DataSynth,0.00021320015035222373,0.011199760422793865,0.10903050700603126,0.606726947855577,-7.157611222620311,0.076076338603887,0.402054794520548,0.013471205849438686,0.026881346187541927,0.016955807810087292,5.5997,1.6257,8.2939,0.0051
54,Obesity,GReaT,1.2141822513024021e-211,0.40924555672381985,0.49384290814474824,0.9942049015594829,-1.5325703245053501,0.08752617608142947,0.6979452054794522,0.013813913239673653,0.0223449642348586,0.02594178944547367,5.7095,1.184,4.6176,0.0001
55,Obesity,TabDDPM,0.5548056158672845,0.0011710557623591208,0.02723927853631597,0.4486209421611903,-10.354975459612325,0.006418654740896426,0.016438356164383605,0.06631802032141051,0.07190284019128657,0.010996861084544826,5.5626,1.7485,2.9103,0.0069
56,PimaIndianDiabetes,NextConvGeN,0.5718910032301111,0.0,0.025115925901247584,0.4638950705611517,-11.700767619631474,0.029180656291890518,0.1025095188646592,0.018504178131507315,0.07303189989047376,0.011392920948589944,4.0079,1.3917,3.0771,0.0074
57,PimaIndianDiabetes,CTGAN,0.011211742621295807,0.03364691344188939,0.29030878350328915,0.8001061991929216,-10.37051019030055,0.09936929487062607,0.11900311526479745,0.023640181947391953,0.06548451146435358,0.0186655862757613,4.0612,1.2274,4.9926,0.0047
58,PimaIndianDiabetes,CTABGAN,0.06377424860995488,0.1055356041014582,0.26959371499525825,0.7916525414809342,-10.37051019030055,0.1090480505658197,0.12461059190031143,0.028393207342401,0.0652780637856526,0.014987146915448266,4.1068,1.0648,3.0563,0.0012
59,PimaIndianDiabetes,CART,0.41760626164592046,0.0,0.028710099902029343,0.5103097055041494,-8.330310140256495,0.023191800920804747,0.04646936656282441,0.007469250326393173,0.03431374299508949,0.010987099343345574,4.0321,1.3198,5.175,0.0063
60,PimaIndianDiabetes,DataSynth,0.026507033596141722,0.01579308070198663,0.1838338134328405,0.6475604552678437,-3.5748144129383466,0.07674222324969524,0.13954655590169596,0.21571698400966685,0.20629303979987862,0.017072918023569653,4.0418,1.2898,5.727,0.0052
61,PimaIndianDiabetes,GReaT,3.198593328357143e-08,0.14096830463109822,0.49541857632445824,0.9907034946025771,-1.5618173546227896,0.10570313163908647,0.11540325372101068,0.04727981570086828,0.0834132141706706,0.015155271682564392,4.1059,1.0683,3.1742,0.0008
62,PimaIndianDiabetes,TabDDPM,0.015259246688580193,0.0,0.37190308254462767,0.8939492179203951,-1.8757776412045855,0.26833515498548177,0.031706472827968124,0.0,0.0,0.017887650073598854,4.0507,1.2615,5.0651,0.0011
63,Stroke,NextConvGeN,0.19423377627230187,0.004159935025307267,0.033810097402769204,0.47424782438714186,-8.782829465099505,0.03621152439771988,0.0008733624454148048,0.5840742245662293,0.4855798608029129,0.002587182388399867,4.4383,1.517,2.6277,0.0079
64,Stroke,CTGAN,0.0015461521809521954,0.017411241729182854,0.11227868537128932,0.6182409915769013,-8.91052299300593,0.07569091088738683,0.0005822416302766475,0.5840742245662293,0.4855798608029129,0.001572902369852558,4.4658,1.4342,4.1985,0.0068
65,Stroke,CTABGAN,6.594567168326414e-11,0.1611039653222765,0.3231595249254243,0.8298917747007521,-4.879341966386226,0.10288217438831719,0.0005822416302766475,0.2224821134871321,0.17276902296846036,0.0025286803203544705,4.534,1.2013,3.8858,0.002
66,Stroke,CART,0.6075670105807455,0.0003717781550092309,0.011217401223846655,0.5040523344781415,-13.682568676144912,0.014921571698818614,0.0005822416302765365,0.5840742245662293,0.4855798608029129,0.002429552610730412,4.4507,1.4804,3.9523,0.0073
67,Stroke,DataSynth,0.0001314625906824014,0.012021447453508166,0.12172884486441145,0.5771373434114022,-12.101143008044252,0.046250752573523596,0.001164483260553184,0.055889331106420026,0.036818853490381165,0.0018416634279292076,4.3901,1.6513,6.2854,0.0074
68,Stroke,GReaT,4.718866824370269e-31,0.18118058435775514,0.42514475640630056,0.928847476574765,-1.835189582478464,0.09623515457928163,0.001164483260553184,0.5840742245662293,0.4855798608029129,0.0024149604454228755,4.5383,1.1849,3.9509,0.0012
69,Stroke,TabDDPM,0.44389299719494907,0.0007433426751977071,0.025462705150920077,0.49466261289320707,-11.158693164048438,0.0036148521031184352,0.0017467248908297206,0.31011888111646385,0.3115970123598234,0.002465301076948734,4.4322,1.5347,2.2772,0.0078
